变量名,_beizhu,cardID,unitID,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,rarity,level,star,advance,skillLevels,skills,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages
默认值,,0,0,"""""","""""","""""","""""","""""","""""","""""",1,90,12,17,<80;80;80;80;80;80>,{},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;speed=31;damage=31;defence=31;specialDamage=31;specialDefence=31},TRUE,16,5,90,5,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",<cn;tw;en;vn;kr;pt;th>
ID,备注,卡牌ID,形象ID,描述,描述,描述,描述,描述,描述,描述,稀有度,等级,星级,突破阶数,技能等级,技能({skillID=skillLevel;...}),潜能等级,个体值,羁绊,饰品阶数,饰品星级,饰品等级,饰品觉醒等级,血量,物攻,特攻,物防,特防,速度,暴击等级,暴击伤害,暴击抗性,格挡等级,破格挡等级,格挡强度,伤害加成,伤害减免,大招伤害加成,大招伤害抗性,控制率,免控率,吸血率,反弹率,语言
100911,,1772,0,副本10_玩家卡11,副本10_玩家卡11,Stage10_PlayerCard11,Phó bản10_Thẻ người chơi11,던전10_플레이어카드11,Masmorra10_CartaJogador11,ดันเจี้ยน10_การ์ดผู้เล่น11,3,90,12,17,<80;80;80;80;80;80>,{17722=80;17726=80;17727=80;17721=80;17723=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,160%,100%,120%,100%,150%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
100916,,2633,0,副本10_玩家卡10,副本10_玩家卡10,Stage10_PlayerCard10,Phó bản10_Thẻ người chơi10,던전10_플레이어카드10,Masmorra10_CartaJogador10,ดันเจี้ยน10_การ์ดผู้เล่น10,2,90,12,17,<80;80;80;80;80;80>,{},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400001,,1293,400001,副本1_怪物1,副本1_怪物1,Stage1_Monster1,Phó bản1_Quái vật1,던전1_몬스터1,Masmorra1_Monstro1,ดันเจี้ยน1_มอนสเตอร์1,3,90,12,17,<80;80;80;80;80;80>,{40000016=80;12931=80;12932=80;12933=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400002,,3663,400002,副本1_怪物2,副本1_怪物2,Stage1_Monster2,Phó bản1_Quái vật2,던전1_몬스터2,Masmorra1_Monstro2,ดันเจี้ยน1_มอนสเตอร์2,3,90,12,17,<80;80;80;80;80;80>,{36633=80;40000022=80;36631=80;40000026=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400003,,4,400003,副本1_怪物3,副本1_怪物3,Stage1_Monster3,Phó bản1_Quái vật3,던전1_몬스터3,Masmorra1_Monstro3,ดันเจี้ยน1_มอนสเตอร์3,3,90,12,17,<80;80;80;80;80;80>,{43=80;41=80;44=80;42=80;40000036=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400004,,2441,400004,副本1_怪物4,副本1_怪物4,Stage1_Monster4,Phó bản1_Quái vật4,던전1_몬스터4,Masmorra1_Monstro4,ดันเจี้ยน1_มอนสเตอร์4,4,90,12,17,<80;80;80;80;80;80>,{24412=80;40000046=80;24411=80;24413=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400005,,3353,400005,副本1_怪物5,副本1_怪物5,Stage1_Monster5,Phó bản1_Quái vật5,던전1_몬스터5,Masmorra1_Monstro5,ดันเจี้ยน1_มอนสเตอร์5,3,90,12,17,<80;80;80;80;80;80>,{33531=80;33532=80;40000056=80;33533=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400101,,721,400101,副本2_怪物1,副本2_怪物1,Stage2_Monster1,Phó bản2_Quái vật1,던전2_몬스터1,Masmorra2_Monstro1,ดันเจี้ยน2_มอนสเตอร์1,3,90,12,17,<80;80;80;80;80;80>,{7211=80;7216=80;40001013=80;7215=80;40001012=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400102,,3021,400102,副本2_怪物2,副本2_怪物2,Stage2_Monster2,Phó bản2_Quái vật2,던전2_몬스터2,Masmorra2_Monstro2,ดันเจี้ยน2_มอนสเตอร์2,3,90,12,17,<80;80;80;80;80;80>,{40001022=80;40001023=80;40001026=80;30214=80;30211=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400103,,1082,400103,副本2_怪物3,副本2_怪物3,Stage2_Monster3,Phó bản2_Quái vật3,던전2_몬스터3,Masmorra2_Monstro3,ดันเจี้ยน2_มอนสเตอร์3,3,90,12,17,<80;80;80;80;80;80>,{10822=80;10821=80;40001036=80;40001033=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400201,,9001,400201,副本3_怪物1,副本3_怪物1,Stage3_Monster1,Phó bản3_Quái vật1,던전3_몬스터1,Masmorra3_Monstro1,ดันเจี้ยน3_มอนสเตอร์1,2,90,2,17,<80;80;80;80;80;80>,{90012=80;90013=80;40002016=80;90011=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400202,,9001,400202,副本3_怪物2,副本3_怪物2,Stage3_Monster2,Phó bản3_Quái vật2,던전3_몬스터2,Masmorra3_Monstro2,ดันเจี้ยน3_มอนสเตอร์2,2,90,2,17,<80;80;80;80;80;80>,{90012=80;90013=80;40002026=80;90011=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400203,,9001,400203,副本3_怪物3,副本3_怪物3,Stage3_Monster3,Phó bản3_Quái vật3,던전3_몬스터3,Masmorra3_Monstro3,ดันเจี้ยน3_มอนสเตอร์3,2,90,2,17,<80;80;80;80;80;80>,{90012=80;90013=80;40002036=80;90011=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400301,,14,400301,副本4_怪物1,副本4_怪物1,Stage4_Monster1,Phó bản4_Quái vật1,던전4_몬스터1,Masmorra4_Monstro1,ดันเจี้ยน4_มอนสเตอร์1,3,90,12,17,<80;80;80;80;80;80>,{141=80;146=80;142=80;40003016=80;143=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400302,,15,400302,副本4_怪物2,副本4_怪物2,Stage4_Monster2,Phó bản4_Quái vật2,던전4_몬스터2,Masmorra4_Monstro2,ดันเจี้ยน4_มอนสเตอร์2,3,90,12,17,<80;80;80;80;80;80>,{151=80;156=80;153=80;40003026=80;152=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400401,,263,400401,副本5_怪物1,副本5_怪物1,Stage5_Monster1,Phó bản5_Quái vật1,던전5_몬스터1,Masmorra5_Monstro1,ดันเจี้ยน5_มอนสเตอร์1,3,90,12,17,<80;80;80;80;80;80>,{2636=80;2633=80;2631=80;2632=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400402,,263,400402,副本5_怪物2,副本5_怪物2,Stage5_Monster2,Phó bản5_Quái vật2,던전5_몬스터2,Masmorra5_Monstro2,ดันเจี้ยน5_มอนสเตอร์2,3,90,12,17,<80;80;80;80;80;80>,{2636=80;2632=80;40004016=80;2631=80;2633=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400403,,263,400403,副本5_怪物3,副本5_怪物3,Stage5_Monster3,Phó bản5_Quái vật3,던전5_몬스터3,Masmorra5_Monstro3,ดันเจี้ยน5_มอนสเตอร์3,3,90,12,17,<80;80;80;80;80;80>,{2636=80;2633=80;2631=80;2632=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400501,,3641,400501,副本6_怪物1,副本6_怪物1,Stage6_Monster1,Phó bản6_Quái vật1,던전6_몬스터1,Masmorra6_Monstro1,ดันเจี้ยน6_มอนสเตอร์1,4,90,12,17,<80;80;80;80;80;80>,{36411=80;40005016=80;36412=80;36413=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400502,,3641,400502,副本6_怪物2,副本6_怪物2,Stage6_Monster2,Phó bản6_Quái vật2,던전6_몬스터2,Masmorra6_Monstro2,ดันเจี้ยน6_มอนสเตอร์2,4,90,12,17,<80;80;80;80;80;80>,{36411=80;40005016=80;36412=80;36413=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400503,,3641,400503,副本6_怪物3,副本6_怪物3,Stage6_Monster3,Phó bản6_Quái vật3,던전6_몬스터3,Masmorra6_Monstro3,ดันเจี้ยน6_มอนสเตอร์3,4,90,12,17,<80;80;80;80;80;80>,{36411=80;40005016=80;36412=80;36413=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400504,,3641,400504,副本6_怪物4,副本6_怪物4,Stage6_Monster4,Phó bản6_Quái vật4,던전6_몬스터4,Masmorra6_Monstro4,ดันเจี้ยน6_มอนสเตอร์4,4,90,12,17,<80;80;80;80;80;80>,{36411=80;40005016=80;36412=80;36413=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400505,,3641,400505,副本6_怪物5,副本6_怪物5,Stage6_Monster5,Phó bản6_Quái vật5,던전6_몬스터5,Masmorra6_Monstro5,ดันเจี้ยน6_มอนสเตอร์5,4,90,12,17,<80;80;80;80;80;80>,{36411=80;40005016=80;36412=80;36413=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400506,,3641,400506,副本6_怪物6,副本6_怪物6,Stage6_Monster6,Phó bản6_Quái vật6,던전6_몬스터6,Masmorra6_Monstro6,ดันเจี้ยน6_มอนสเตอร์6,4,90,12,17,<80;80;80;80;80;80>,{36411=80;36412=80;36413=80;40005026=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400601,,1893,400601,副本7_怪物1,副本7_怪物1,Stage7_Monster1,Phó bản7_Quái vật1,던전7_몬스터1,Masmorra7_Monstro1,ดันเจี้ยน7_มอนสเตอร์1,3,90,12,17,<80;80;80;80;80;80>,{18933=80;18931=80;18936=80;18932=80;40006016=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400602,,1813,400602,副本7_怪物2,副本7_怪物2,Stage7_Monster2,Phó bản7_Quái vật2,던전7_몬스터2,Masmorra7_Monstro2,ดันเจี้ยน7_มอนสเตอร์2,3,90,12,17,<80;80;80;80;80;80>,{18133=80;18131=80;18136=80;40006016=80;18132=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400603,,3021,400603,副本7_怪物3,副本7_怪物3,Stage7_Monster3,Phó bản7_Quái vật3,던전7_몬스터3,Masmorra7_Monstro3,ดันเจี้ยน7_มอนสเตอร์3,3,90,12,17,<80;80;80;80;80;80>,{30213=80;30212=80;30216=80;30214=80;40006016=80;30211=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400604,,1082,400604,副本7_怪物4,副本7_怪物4,Stage7_Monster4,Phó bản7_Quái vật4,던전7_몬스터4,Masmorra7_Monstro4,ดันเจี้ยน7_มอนสเตอร์4,3,90,12,17,<80;80;80;80;80;80>,{10822=80;10826=80;10823=80;10821=80;40006016=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400605,,3353,400605,副本7_怪物5,副本7_怪物5,Stage7_Monster5,Phó bản7_Quái vật5,던전7_몬스터5,Masmorra7_Monstro5,ดันเจี้ยน7_มอนสเตอร์5,3,90,12,17,<80;80;80;80;80;80>,{33531=80;40006016=80;33532=80;33536=80;33533=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400606,,1931,400606,副本7_怪物6,副本7_怪物6,Stage7_Monster6,Phó bản7_Quái vật6,던전7_몬스터6,Masmorra7_Monstro6,ดันเจี้ยน7_มอนสเตอร์6,3,90,12,17,<80;80;80;80;80;80>,{19313=80;19311=80;19316=80;40006016=80;19312=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400701,,1911,400701,副本8_怪物1,副本8_怪物1,Stage8_Monster1,Phó bản8_Quái vật1,던전8_몬스터1,Masmorra8_Monstro1,ดันเจี้ยน8_มอนสเตอร์1,3,90,12,17,<80;80;80;80;80;80>,{19114=80;19112=80;19113=80;19116=80;19111=80;40007016=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400702,,1911,400702,副本8_怪物2,副本8_怪物2,Stage8_Monster2,Phó bản8_Quái vật2,던전8_몬스터2,Masmorra8_Monstro2,ดันเจี้ยน8_มอนสเตอร์2,3,90,12,17,<80;80;80;80;80;80>,{19116=80;19114=80;19112=80;19111=80;19113=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400703,,1911,400703,副本8_怪物3,副本8_怪物3,Stage8_Monster3,Phó bản8_Quái vật3,던전8_몬스터3,Masmorra8_Monstro3,ดันเจี้ยน8_มอนสเตอร์3,3,90,12,17,<80;80;80;80;80;80>,{19116=80;19114=80;19112=80;19111=80;19113=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400704,,1911,400704,副本8_怪物4,副本8_怪物4,Stage8_Monster4,Phó bản8_Quái vật4,던전8_몬스터4,Masmorra8_Monstro4,ดันเจี้ยน8_มอนสเตอร์4,3,90,12,17,<80;80;80;80;80;80>,{19116=80;19114=80;19112=80;19111=80;19113=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400705,,1911,400705,副本8_怪物5,副本8_怪物5,Stage8_Monster5,Phó bản8_Quái vật5,던전8_몬스터5,Masmorra8_Monstro5,ดันเจี้ยน8_มอนสเตอร์5,3,90,12,17,<80;80;80;80;80;80>,{19116=80;19114=80;19112=80;19111=80;19113=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400706,,1911,400706,副本8_怪物6,副本8_怪物6,Stage8_Monster6,Phó bản8_Quái vật6,던전8_몬스터6,Masmorra8_Monstro6,ดันเจี้ยน8_มอนสเตอร์6,3,90,12,17,<80;80;80;80;80;80>,{19116=80;19114=80;19112=80;19111=80;19113=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400801,,482,400801,副本9_怪物1,副本9_怪物1,Stage9_Monster1,Phó bản9_Quái vật1,던전9_몬스터1,Masmorra9_Monstro1,ดันเจี้ยน9_มอนสเตอร์1,2,90,12,17,<80;80;80;80;80;80>,{4822=80;4821=80;40008026=80;4826=80;4823=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400802,,3771,400802,副本9_怪物2,副本9_怪物2,Stage9_Monster2,Phó bản9_Quái vật2,던전9_몬스터2,Masmorra9_Monstro2,ดันเจี้ยน9_มอนสเตอร์2,3,90,12,17,<80;80;80;80;80;80>,{37716=80;37713=80;37712=80;40008026=80;37711=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400803,,283,400803,副本9_怪物3,副本9_怪物3,Stage9_Monster3,Phó bản9_Quái vật3,던전9_몬스터3,Masmorra9_Monstro3,ดันเจี้ยน9_มอนสเตอร์3,2,90,12,17,<80;80;80;80;80;80>,{2832=80;2831=80;2836=80;40008026=80;2833=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400804,,391,400804,副本9_怪物4,副本9_怪物4,Stage9_Monster4,Phó bản9_Quái vật4,던전9_몬스터4,Masmorra9_Monstro4,ดันเจี้ยน9_มอนสเตอร์4,3,90,12,17,<80;80;80;80;80;80>,{3916=80;3911=80;3913=80;3912=80;40008026=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400805,,1772,400805,副本9_怪物5,副本9_怪物5,Stage9_Monster5,Phó bản9_Quái vật5,던전9_몬스터5,Masmorra9_Monstro5,ดันเจี้ยน9_มอนสเตอร์5,3,90,12,17,<80;80;80;80;80;80>,{40008056=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400806,,221,400806,副本9_怪物6,副本9_怪物6,Stage9_Monster6,Phó bản9_Quái vật6,던전9_몬스터6,Masmorra9_Monstro6,ดันเจี้ยน9_มอนสเตอร์6,2,90,12,17,<80;80;80;80;80;80>,{2211=80;2212=80;2213=80;2216=80;40008026=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400901,,741,400901,副本10_怪物1,副本10_怪物1,Stage10_Monster1,Phó bản10_Quái vật1,던전10_몬스터1,Masmorra10_Monstro1,ดันเจี้ยน10_มอนสเตอร์1,3,90,12,17,<80;80;80;80;80;80>,{7411=80;7413=80;7412=80;7416=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
400902,,3772,400902,副本10_怪物2,副本10_怪物2,Stage10_Monster2,Phó bản10_Quái vật2,던전10_몬스터2,Masmorra10_Monstro2,ดันเจี้ยน10_มอนสเตอร์2,3,90,12,17,<80;80;80;80;80;80>,{37721=80;37722=80;37726=80;37723=80},{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{defence=31;specialDefence=31;speed=31;hp=31;damage=31;specialDamage=31},TRUE,16,5,90,5,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,100%,
