变量名,sceneName,sceneName_tw,sceneName_en,sceneName_vn,sceneName_kr,sceneName_pt,sceneName_th,_beizhu,languages,monsters,boss,icon,gateType,sceneType,roundLimit,backMusic,backGround,bg_boss,bg_boss_pos,openLevel,desc,sceneCount,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,limitType,limitArg,firstAward,firstAwardShow,saodangAward,saodangAwardShow,lowestFightingPoint,gateDesc,gateDesc_tw,gateDesc_en,gateDesc_vn,gateDesc_kr,gateDesc_pt,gateDesc_th
101854,第1854关,第1854關,Stage 1854,Thứ 1854 Quan,스테이지 1854,Stage 1854,Stage 1854,,,<{unitId=231313;level=1873;advance=71};{unitId=221261;level=1873;advance=71};{unitId=231032;level=1873;advance=71};{unitId=232723;level=1873;advance=71};{unitId=233592;level=1873;advance=71}>,<{unitId=251354;level=1873;advance=71}>,config/portrait/jinglingtouxiang1/img_383_gld@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,1873,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{gold=370000;451=30;452=20},<<gold;370000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=9000},<<gold;9900;0>;<451;1;1>;<452;1;355>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101855,第1855关,第1855關,Stage 1855,Thứ 1855 Quan,스테이지 1855,Stage 1855,Stage 1855,,,<{unitId=232391;level=1875;advance=71};{unitId=221221;level=1875;advance=71};{unitId=232391;level=1875;advance=71};{unitId=231291;level=1875;advance=71};{unitId=231961;level=1875;advance=71}>,<{unitId=251355;level=1875;advance=71}>,config/portrait/jinglingtouxiang1/img_445_lyls@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,1875,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{gold=370000;451=30;519=1},<<gold;370000;1>;<451;30;1>;<519;1;1>>,{libs=<110;111;112>;gold=9000;452=1},<<gold;9900;0>;<451;1;1>;<452;1;356>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101856,第1856关,第1856關,Stage 1856,Thứ 1856 Quan,스테이지 1856,Stage 1856,Stage 1856,,,<{unitId=233502;level=1877;advance=71};{unitId=221231;level=1877;advance=71};{unitId=233502;level=1877;advance=71};{unitId=233152;level=1877;advance=71};{unitId=233152;level=1877;advance=71}>,<{unitId=251356;level=1877;advance=71}>,config/portrait/jinglingtouxiang1/img_208_dgs@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,1877,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{gold=375000;451=30;452=20},<<gold;375000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=9100},<<gold;9900;0>;<451;1;1>;<452;1;357>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101857,第1857关,第1857關,Stage 1857,Thứ 1857 Quan,스테이지 1857,Stage 1857,Stage 1857,,,<{unitId=230641;level=1879;advance=71};{unitId=220712;level=1879;advance=71};{unitId=230641;level=1879;advance=71};{unitId=230632;level=1879;advance=71};{unitId=230632;level=1879;advance=71}>,<{unitId=251357;level=1879;advance=71}>,config/portrait/jinglingtouxiang1/img_130_bll@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,1879,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{502=1;451=30;gold=375000},<<gold;375000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=9100},<<gold;9900;0>;<451;1;1>;<452;1;358>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101858,第1858关,第1858關,Stage 1858,Thứ 1858 Quan,스테이지 1858,Stage 1858,Stage 1858,,,<{unitId=230402;level=1881;advance=71};{unitId=220493;level=1881;advance=71};{unitId=231253;level=1881;advance=71};{unitId=232233;level=1881;advance=71};{unitId=232233;level=1881;advance=71}>,<{unitId=251358;level=1881;advance=71}>,config/portrait/jinglingtouxiang1/img_383_gld@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,1881,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{rmb=100;451=30;gold=375000},<<gold;375000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=9100},<<gold;9900;0>;<451;1;1>;<452;1;359>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101859,第1859关,第1859關,Stage 1859,Thứ 1859 Quan,스테이지 1859,Stage 1859,Stage 1859,,,<{unitId=231253;level=1883;advance=71};{unitId=221261;level=1883;advance=71};{unitId=231253;level=1883;advance=71};{unitId=231271;level=1883;advance=71};{unitId=232441;level=1883;advance=71}>,<{unitId=251359;level=1883;advance=71}>,config/portrait/jinglingtouxiang1/img_643_lxlm@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,1883,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{gold=375000;451=30;452=20},<<gold;375000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=9100},<<gold;9900;0>;<451;1;1>;<452;1;360>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101860,第1860关,第1860關,Stage 1860,Thứ 1860 Quan,스테이지 1860,Stage 1860,Stage 1860,,,<{unitId=230712;level=1885;advance=71};{unitId=221261;level=1885;advance=71};{unitId=230712;level=1885;advance=71};{unitId=230761;level=1885;advance=71};{unitId=231981;level=1885;advance=71}>,<{unitId=251360;level=1885;advance=71}>,config/portrait/jinglingtouxiang1/img_250_fw@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,1885,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{501=1;451=30;gold=375000},<<gold;375000;1>;<451;30;1>;<501;1;1>>,{libs=<110;111;112>;gold=9100;452=2},<<gold;9900;0>;<451;1;1>;<452;1;361>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101861,第1861关,第1861關,Stage 1861,Thứ 1861 Quan,스테이지 1861,Stage 1861,Stage 1861,,,<{unitId=230153;level=1887;advance=71};{unitId=221612;level=1887;advance=71};{unitId=230153;level=1887;advance=71};{unitId=232233;level=1887;advance=71};{unitId=232233;level=1887;advance=71}>,<{unitId=251361;level=1887;advance=71}>,config/portrait/jinglingtouxiang1/img_804_sezl@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,1887,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{gold=380000;451=30;452=20},<<gold;380000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=9200},<<gold;9900;0>;<451;1;1>;<452;1;362>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101862,第1862关,第1862關,Stage 1862,Thứ 1862 Quan,스테이지 1862,Stage 1862,Stage 1862,,,<{unitId=233663;level=1889;advance=71};{unitId=223663;level=1889;advance=71};{unitId=233663;level=1889;advance=71};{unitId=230712;level=1889;advance=71};{unitId=230712;level=1889;advance=71}>,<{unitId=251362;level=1889;advance=71}>,config/portrait/jinglingtouxiang1/img_460_cjbxw@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,1889,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{502=1;451=30;gold=380000},<<gold;380000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=9200},<<gold;9900;0>;<451;1;1>;<452;1;363>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101863,第1863关,第1863關,Stage 1863,Thứ 1863 Quan,스테이지 1863,Stage 1863,Stage 1863,,,<{unitId=230044;level=1891;advance=71};{unitId=230044;level=1891;advance=71};{unitId=230394;level=1891;advance=71};{unitId=230004;level=1891;advance=71}>,<{unitId=251363;level=1891;advance=71}>,config/portrait/jinglingtouxiang1/img_169_czf@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,1891,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{rmb=100;451=30;gold=380000},<<gold;380000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=9200},<<gold;9900;0>;<451;1;1>;<452;1;364>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101864,第1864关,第1864關,Stage 1864,Thứ 1864 Quan,스테이지 1864,Stage 1864,Stage 1864,,,<{unitId=233501;level=1893;advance=71};{unitId=223631;level=1893;advance=71};{unitId=233501;level=1893;advance=71};{unitId=230883;level=1893;advance=71};{unitId=232381;level=1893;advance=71}>,<{unitId=251364;level=1893;advance=71}>,config/portrait/jinglingtouxiang1/img_671_hjfr@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,1893,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{gold=380000;451=30;452=20},<<gold;380000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=9200},<<gold;9900;0>;<451;1;1>;<452;1;365>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101865,第1865关,第1865關,Stage 1865,Thứ 1865 Quan,스테이지 1865,Stage 1865,Stage 1865,,,<{unitId=233592;level=1895;advance=71};{unitId=223631;level=1895;advance=71};{unitId=233592;level=1895;advance=71};{unitId=233642;level=1895;advance=71};{unitId=232361;level=1895;advance=71}>,<{unitId=251365;level=1895;advance=71}>,config/portrait/jinglingtouxiang1/img_491_dkly@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,1895,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{gold=380000;451=30;519=1},<<gold;380000;1>;<451;30;1>;<519;1;1>>,{libs=<110;111;112>;gold=9200;452=1},<<gold;9900;0>;<451;1;1>;<452;1;366>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101866,第1866关,第1866關,Stage 1866,Thứ 1866 Quan,스테이지 1866,Stage 1866,Stage 1866,,,<{unitId=232303;level=1897;advance=71};{unitId=220053;level=1897;advance=71};{unitId=232303;level=1897;advance=71};{unitId=230222;level=1897;advance=71};{unitId=230222;level=1897;advance=71}>,<{unitId=251366;level=1897;advance=71}>,config/portrait/jinglingtouxiang1/img_763_tlmh@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,1897,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{gold=385000;451=30;452=20},<<gold;385000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=9300},<<gold;9900;0>;<451;1;1>;<452;1;367>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101867,第1867关,第1867關,Stage 1867,Thứ 1867 Quan,스테이지 1867,Stage 1867,Stage 1867,,,<{unitId=231231;level=1899;advance=71};{unitId=222993;level=1899;advance=71};{unitId=230242;level=1899;advance=71};{unitId=230024;level=1899;advance=71};{unitId=230024;level=1899;advance=71}>,<{unitId=251367;level=1899;advance=71}>,config/portrait/jinglingtouxiang1/img_658_jhrw@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,1899,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{502=1;451=30;gold=385000},<<gold;385000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=9300},<<gold;9900;0>;<451;1;1>;<452;1;368>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101868,第1868关,第1868關,Stage 1868,Thứ 1868 Quan,스테이지 1868,Stage 1868,Stage 1868,,,<{unitId=231394;level=1901;advance=71};{unitId=221394;level=1901;advance=71};{unitId=231394;level=1901;advance=71};{unitId=232242;level=1901;advance=71};{unitId=232242;level=1901;advance=71}>,<{unitId=251368;level=1901;advance=71}>,config/portrait/jinglingtouxiang1/img_448_lklo@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,1901,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{rmb=100;451=30;gold=385000},<<gold;385000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=9300},<<gold;9900;0>;<451;1;1>;<452;1;369>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101869,第1869关,第1869關,Stage 1869,Thứ 1869 Quan,스테이지 1869,Stage 1869,Stage 1869,,,<{unitId=232233;level=1903;advance=71};{unitId=222233;level=1903;advance=71};{unitId=232233;level=1903;advance=71};{unitId=232442;level=1903;advance=71};{unitId=230731;level=1903;advance=71}>,<{unitId=251369;level=1903;advance=71}>,config/portrait/jinglingtouxiang1/img_445_lyls@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,1903,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{gold=385000;451=30;452=20},<<gold;385000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=9300},<<gold;9900;0>;<451;1;1>;<452;1;370>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101870,第1870关,第1870關,Stage 1870,Thứ 1870 Quan,스테이지 1870,Stage 1870,Stage 1870,,,<{unitId=231261;level=1905;advance=71};{unitId=221271;level=1905;advance=71};{unitId=231971;level=1905;advance=71};{unitId=232431;level=1905;advance=71};{unitId=232391;level=1905;advance=71}>,<{unitId=251370;level=1905;advance=71}>,config/portrait/jinglingtouxiang1/img_150_cm@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,1905,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{502=3;451=30;gold=385000},<<gold;385000;1>;<451;30;1>;<502;3;1>>,{libs=<110;111;112>;gold=9300;452=2},<<gold;9900;0>;<451;1;1>;<452;1;371>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101871,第1871关,第1871關,Stage 1871,Thứ 1871 Quan,스테이지 1871,Stage 1871,Stage 1871,,,<{unitId=230372;level=1907;advance=71};{unitId=220333;level=1907;advance=71};{unitId=230372;level=1907;advance=71};{unitId=231853;level=1907;advance=71};{unitId=231853;level=1907;advance=71}>,<{unitId=251371;level=1907;advance=71}>,config/portrait/jinglingtouxiang1/img_748_chx@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_grass.jpg,,{y=70;x=0},1,,1,1907,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{gold=390000;451=30;452=20},<<gold;390000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=9400},<<gold;9900;0>;<451;1;1>;<452;1;372>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101872,第1872关,第1872關,Stage 1872,Thứ 1872 Quan,스테이지 1872,Stage 1872,Stage 1872,,,<{unitId=233843;level=1909;advance=71};{unitId=220004;level=1909;advance=71};{unitId=233843;level=1909;advance=71};{unitId=230741;level=1909;advance=71};{unitId=230741;level=1909;advance=71}>,<{unitId=251372;level=1909;advance=71}>,config/portrait/jinglingtouxiang1/img_467_yzys@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_night.jpg,,{y=70;x=0},1,,1,1909,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{502=1;451=30;gold=390000},<<gold;390000;1>;<451;30;1>;<502;1;1>>,{libs=<110;111>;451=2;gold=9400},<<gold;9900;0>;<451;1;1>;<452;1;373>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101873,第1873关,第1873關,Stage 1873,Thứ 1873 Quan,스테이지 1873,Stage 1873,Stage 1873,,,<{unitId=231921;level=1911;advance=71};{unitId=222303;level=1911;advance=71};{unitId=231921;level=1911;advance=71};{unitId=231082;level=1911;advance=71};{unitId=231082;level=1911;advance=71}>,<{unitId=251373;level=1911;advance=71}>,config/portrait/jinglingtouxiang1/img_144_jdn@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_sd.jpg,,{y=70;x=0},1,,1,1911,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{rmb=100;451=30;gold=390000},<<gold;390000;1>;<451;30;1>;<rmb;100;1>>,{libs=<110;111>;451=2;gold=9400},<<gold;9900;0>;<451;1;1>;<452;1;374>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
101874,第1874关,第1874關,Stage 1874,Thứ 1874 Quan,스테이지 1874,Stage 1874,Stage 1874,,,<{unitId=231221;level=1913;advance=71};{unitId=221921;level=1913;advance=71};{unitId=232361;level=1913;advance=71};{unitId=230731;level=1913;advance=71};{unitId=231941;level=1913;advance=71}>,<{unitId=251374;level=1913;advance=71}>,config/portrait/jinglingtouxiang1/img_381_ldos@.png,5,22,10,battle_bgm.mp3,battle/scene/bg_tower.jpg,,{y=70;x=0},1,,1,1913,2980,2980,,,,4,<<9;0;45%>;<10;0;45%>;<1;0;45%>>,{gold=390000;451=30;452=20},<<gold;390000;1>;<451;30;1>;<452;20;1>>,{libs=<110;111>;451=2;gold=9400},<<gold;9900;0>;<451;1;1>;<452;1;375>>,40000000,最低通关战力要求:40000000,最低通關戰力要求:40000000,Minimum required CP to clear:40000000,CP tối thiểu để vượt ải:40000000,클리어 최소 CP 요구치:40000000,CP mínimo necessário para concluir:40000000,CP ขั้นต่ำที่ใช้ผ่านด่าน:40000000
