变量名,sceneName,sceneName_tw,sceneName_en,sceneName_vn,sceneName_kr,sceneName_pt,sceneName_th,_beizhu,monsters,boss,icon,gateType,sceneType,sceneCount,roundLimit,deployType,deployCardNumLimit,deployNum,deployNatureLimit,backMusic,backGround,bg_boss,bg_boss_pos,ownerId,onlyClassify,openLevel,preGateID,stars,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,dayChallengeMax,staminaCost,cardExp,roleExp,dropIds,gold,desc,desc_tw,desc_en,desc_vn,desc_kr,sandangAward,worldLevelSaodangAward,forbidMarkID,winAward,star3Award,kssdFlag,chestAward,pos,awardPos,frontWay,monsterRange,finishPoint,isWheel,isQuickSweep,tag
80424,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,91,1,91,,80424,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80425,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,91,1,91,,80425,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80426,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,91,1,91,,80426,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80431,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=94;unitId=291941;advance=14};{level=94;unitId=292361;advance=14}>,<{level=94;unitId=291951;advance=15};{level=94;unitId=292351;advance=15}>,,18,23,3,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,94,1,94,,80431,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80432,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=94;unitId=291221;advance=14};{level=94;unitId=291221;advance=14};{level=94;unitId=291221;advance=14};{level=94;unitId=290883;advance=14};{level=94;unitId=290883;advance=14}>,<{level=94;unitId=304321;advance=15}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,94,1,94,,80432,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80433,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=94;unitId=290333;advance=14};{level=94;unitId=290593;advance=14};{level=94;unitId=291221;advance=14};{level=94;unitId=290731;advance=14};{level=94;unitId=290884;advance=14}>,<{level=94;unitId=304331;advance=15}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,94,1,94,,80433,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80434,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,94,1,94,,80434,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80435,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,94,1,94,,80435,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80436,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,94,1,94,,80436,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80441,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=97;unitId=293003;advance=14};{level=97;unitId=292233;advance=14};{level=97;unitId=293143;advance=14};{level=97;unitId=291893;advance=14};{level=97;unitId=290753;advance=14}>,<{level=97;unitId=304411;advance=15}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,97,1,97,,80441,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80442,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=97;unitId=290331;advance=14};{level=97;unitId=290331;advance=14};{level=97;unitId=290331;advance=14};{level=97;unitId=290332;advance=14};{level=97;unitId=290332;advance=14}>,<{level=97;unitId=304421;advance=15}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,97,1,97,,80442,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80443,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=97;unitId=292351;advance=14};{level=97;unitId=292361;advance=14}>,<{level=97;unitId=304431;advance=15}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,97,1,97,,80443,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80444,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<{level=97;unitId=304441;advance=26}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,97,1,97,,80444,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80445,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,97,1,97,,80445,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80446,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,97,1,97,,80446,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80451,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=100;unitId=291941;advance=19};{level=100;unitId=290753;advance=19};{level=100;unitId=291951;advance=19};{level=100;unitId=293221;advance=19};{level=100;unitId=292361;advance=19}>,<{level=100;unitId=304511;advance=20}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,100,1,100,,80451,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80501,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=90;unitId=292821;advance=15};{level=90;unitId=292721;advance=15};{level=90;unitId=293141;advance=15};{level=90;unitId=291171;advance=15}>,<{level=90;unitId=305011;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,90,1,90,,80501,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80502,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=90;unitId=290391;advance=15};{level=90;unitId=291811;advance=15};{level=90;unitId=293561;advance=15};{level=90;unitId=291801;advance=15};{level=90;unitId=293411;advance=15}>,<{level=90;unitId=305021;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,90,1,90,,80502,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80503,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=90;unitId=290392;advance=15};{level=90;unitId=292992;advance=15};{level=90;unitId=293142;advance=15};{level=90;unitId=291812;advance=15};{level=90;unitId=293412;advance=15}>,<{level=90;unitId=305031;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,90,1,90,,80503,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80504,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,90,1,90,,80504,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80505,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,90,1,90,,80505,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80506,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,90,1,90,,80506,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80511,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=93;unitId=292992;advance=15};{level=93;unitId=291811;advance=15};{level=93;unitId=293561;advance=15};{level=93;unitId=290392;advance=15};{level=93;unitId=290391;advance=15}>,<{level=93;unitId=305111;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,93,1,93,,80511,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80512,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=93;unitId=292992;advance=15};{level=93;unitId=291811;advance=15};{level=93;unitId=293561;advance=15};{level=93;unitId=290392;advance=15};{level=93;unitId=290391;advance=15}>,<{level=93;unitId=305121;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,93,1,93,,80512,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80513,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,93,1,93,,80513,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80514,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,93,1,93,,80514,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80515,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,93,1,93,,80515,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80516,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,93,1,93,,80516,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80521,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=96;unitId=292822;advance=15};{level=96;unitId=292822;advance=15};{level=96;unitId=292822;advance=15};{level=96;unitId=292822;advance=15};{level=96;unitId=292822;advance=15}>,<{level=96;unitId=305211;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,96,1,96,,80521,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80522,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=96;unitId=291813;advance=15};{level=96;unitId=291801;advance=15};{level=96;unitId=291813;advance=15};{level=96;unitId=291801;advance=15};{level=96;unitId=291801;advance=15}>,<{level=96;unitId=305221;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,96,1,96,,80522,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80523,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=96;unitId=291813;advance=15};{level=96;unitId=291813;advance=15};{level=96;unitId=291813;advance=15};{level=96;unitId=291813;advance=15};{level=96;unitId=291813;advance=15}>,<{level=96;unitId=305231;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,96,1,96,,80523,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80524,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=96;unitId=305241;advance=15};{level=96;unitId=305241;advance=15};{level=96;unitId=305241;advance=15};{level=96;unitId=305241;advance=15}>,<{level=96;unitId=305241;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,96,1,96,,80524,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80525,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,96,1,96,,80525,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80526,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,96,1,96,,80526,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80531,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=99;unitId=293303;advance=15};{level=99;unitId=291253;advance=15};{level=99;unitId=293143;advance=15};{level=99;unitId=291172;advance=15};{level=99;unitId=292723;advance=15}>,<{level=99;unitId=305311;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,99,1,99,,80531,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80532,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=99;unitId=292993;advance=15};{level=99;unitId=292993;advance=15};{level=99;unitId=292993;advance=15};{level=99;unitId=293562;advance=15};{level=99;unitId=293663;advance=15}>,<{level=99;unitId=305321;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,99,1,99,,80532,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80533,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=99;unitId=290391;advance=15};{level=99;unitId=290392;advance=15};{level=99;unitId=290393;advance=15}>,<{level=99;unitId=290394;advance=16}>,,18,23,4,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,99,1,99,,80533,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80534,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,99,1,99,,80534,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80535,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,99,1,99,,80535,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80536,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,99,1,99,,80536,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80541,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<{level=102;unitId=305411;advance=16}>,,18,23,3,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,102,1,102,,80541,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80542,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=102;unitId=293611;advance=15};{level=102;unitId=293611;advance=15};{level=102;unitId=293611;advance=15};{level=102;unitId=293611;advance=15};{level=102;unitId=293611;advance=15}>,<{level=102;unitId=305421;advance=16}>,,18,23,3,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,102,1,102,,80542,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80543,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<{level=102;unitId=305431;advance=16}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,102,1,102,,80543,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80544,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<{level=102;unitId=305441;advance=24}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,102,1,102,,80544,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80545,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,102,1,102,,80545,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80546,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<>,<>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,102,1,102,,80546,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80551,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=105;unitId=293642;advance=20};{level=105;unitId=292391;advance=20};{level=105;unitId=291813;advance=20};{level=105;unitId=292431;advance=20};{level=105;unitId=290394;advance=20}>,<{level=105;unitId=305511;advance=21}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,105,1,105,,80551,,9999,0,0,0,{529=0;151=0;gold=0;152=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80601,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=95;unitId=290331;advance=16};{level=95;unitId=291901;advance=16};{level=95;unitId=292961;advance=16};{level=95;unitId=291502;advance=16};{level=95;unitId=293411;advance=16}>,<{level=95;unitId=306011;advance=17}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,95,1,95,,80601,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80602,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=95;unitId=290031;advance=16};{level=95;unitId=290031;advance=16};{level=95;unitId=290031;advance=16};{level=95;unitId=290031;advance=16};{level=95;unitId=290031;advance=16}>,<{level=95;unitId=306021;advance=17}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,95,1,95,,80602,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
80603,道馆副本,道館副本,Gym Dungeon,Phó bản Nhà thi đấu,체육관 던전,Masmorra de Ginásio,ดันเจี้ยนยิม,,<{level=95;unitId=290001;advance=16};{level=95;unitId=290371;advance=16};{level=95;unitId=290481;advance=16};{level=95;unitId=290111;advance=16};{level=95;unitId=292271;advance=16}>,<{level=95;unitId=306031;advance=17}>,,18,23,1,20,1,6,1,<>,battle_bgm.mp3,battle/scene/bg_xszd.jpg,,{y=70;x=0},,,1,,<>,95,1,95,,80603,,9999,0,0,0,{529=0;151=0;gold=0},0,,,,,,{},{},,{},{},0,{},{y=0;x=0},,,{},,FALSE,0,{}
