变量名,_beizhu,cardID,desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc1_tw,unlockdesc1_en,unlockdesc1_vn,unlockdesc1_kr,unlockdesc1_pt,unlockdesc1_th,unlockdesc2,unlockdesc2_tw,unlockdesc2_en,unlockdesc2_vn,unlockdesc2_kr,unlockdesc2_pt,unlockdesc2_th,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages
601811,,1811,夜巡灵,夜巡靈,Night Patrol Spirit,Linh hồn tuần đêm,야간 순찰 영,Espírito da Patrulha Noturna,วิญญาณลาดตระเวนกลางคืน,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601812,,1812,彷徨夜灵,徬徨夜靈,Wandering Night Spirit,Linh hồn lang thang đêm,방황하는 밤의 영혼,Espírito Noturno Errante,วิญญาณเร่ร่อนยามราตรี,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601813,,1813,黑夜魔灵,黑夜魔靈,Night Spirit,Linh hồn bóng đêm,밤의 영혼,Espírito da Noite,วิญญาณแห่งราตรี,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601841,,1841,阿勃梭鲁,阿勃梭魯,Absol,Absol,앱솔,Absol,แอ๊บโซล,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601851,,1851,雪童子,雪童子,Snow Child,Đứa trẻ tuyết,눈 아이,Criança de Neve,เด็กหิมะ,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601852,,1852,冰鬼护,冰鬼護,Ice Ghost Guard,Vệ binh Băng Ma,얼음귀신 수호자,Guardião Fantasma de Gelo,ผู้พิทักษ์ภูติน้ำแข็ง,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601853,,1853,雪妖女,雪妖女,Snow Witch,Phù thủy Tuyết,눈 마녀,Bruxa de Neve,แม่มดหิมะ,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601861,,1861,海豹球,海豹球,Seal ball,Quả bóng hải cẩu,바다표범 공,Bola de foca,ลูกบอลแมวน้ำ,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601862,,1862,海魔狮,海魔獅,Sea Lion Demon,Ác ma sư tử biển,바다사자 악마,Demônio Leão Marinho,ปีศาจสิงโตทะเล,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601863,,1863,帝牙海狮,帝牙海獅,Lapras,Lapras,라프라스,Lapras,ลาพรัส,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601891,,1891,宝贝龙,寶貝龍,Baby Dragon,Rồng con,아기 드래곤,Bebê Dragão,มังกรน้อย,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601892,,1892,甲壳龙,甲殼龍,Shell Dragon,Rồng mai rùa,껍질 용,Dragão de casca,มังกรเปลือกหอย,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601893,,1893,暴飞龙,暴飛龍,Tyranitar,Tyranitar,강철톤,Tyranitar,ไทแรนนิทาร์,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601901,,1901,铁哑铃,啞鈴,Dumbbell,Tạ,덤벨,Haltere,ดัมเบล,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601902,,1902,金属怪,金屬怪,Metang,Metang,메탕,Metang,เมทัง,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601903,,1903,巨金怪,巨金怪,Regigigas,Regigigas,레지기가스,Regigigas,เรจิกิแกส,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601911,,1911,雷吉洛克,雷吉洛克,Regirock,Regirock,레지락,Regirock,เรจิร็อก,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601921,,1921,雷吉艾斯,雷吉艾斯,Regice,Regice,레지아이스,Regice,เรจิไดซ์,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601931,,1931,雷吉斯奇鲁,雷吉斯奇魯,Regis Chilu,Regis Chilu,레지스 칠루,Regis Chilu,เรจิส ชิลู,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601941,,1941,拉帝亚斯,拉帝亞斯,Latias,Latios,라티아스,Latias,ลาติอัส,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601951,,1951,拉帝欧斯,拉帝歐斯,Latios,Latios,라티오스,Latios,ลาติออส,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601961,,1961,盖欧卡,蓋歐卡,Groudon,Groudon,가이오가,Groudon,Groudon,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601971,,1971,固拉多,固拉多,Groudon,Groudon,가이오가,Groudon,Groudon,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601981,,1981,裂空座,裂空座,Rayquaza,Rayquaza,레쿠쟈,Rayquaza,เรย์ควาซา,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601982,,1982,超级裂空座,超級裂空座,Super Rayquaza,Rayquaza Siêu Cấp,초극 레쿠쟈,Rayquaza Super,เรย์ควาซ่า ซูเปอร์,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
601991,,1991,基拉祈,基拉祈,Jirachi,Jirachi,지라치,Jirachi,จิราชี,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602011,,2011,草苗龟,草苗龜,Grass Turtle,Rùa Cỏ,풀무장이,Tartaruga de Grama,เต่าหญ้า,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602012,,2012,树林龟,樹林龜,Forest Tortoise,Rùa rừng,숲 거북이,Tartaruga da floresta,เต่าป่า,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602013,,2013,土台龟,土台龜,Basaltic Tortoise,Rùa đáy,토대 거북,Tartaruga basáltica,เต่าหินฐาน,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602031,,2031,波加曼,波加曼,Piplup,Piplup,피카츄,Piplup,พิพลับ,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602032,,2032,波皇子,波皇子,Prince of Tides,Hoàng tử Thủy triều,조수의 왕자,Príncipe das Marés,เจ้าชายแห่งกระแสน้ำ,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602033,,2033,帝王拿波,帝王拿波,Emperor Nappa,Đế Vương Nappa,황제 나파,Imperador Nappa,จักรพรรดินัปปา,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602071,,2071,小猫怪,小貓怪,Kitten monster,Quái vật mèo con,새끼 고양이 괴물,Monstro gatinho,มอนสเตอร์ลูกแมว,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602072,,2072,勒克猫,勒克貓,Leek Cat,Mèo Leek,릭 고양이,Gato Leek,แมวลีก,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602073,,2073,伦琴猫,倫琴貓,Roentgen cat,Mèo Röntgen,뢴트겐 고양이,Gato Röntgen,แมวเรินต์เกน,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602231,,2231,圆陆鲨,圓陸鯊,Gible,Gible,기블,Gible,กิบเล่,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602232,,2232,尖牙陆鲨,尖牙陸鯊,Sharpedo,Cá Mập Nha Nhọn,샤크니아,Sharpedo,ชาร์ปีโด,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602233,,2233,烈咬陆鲨,烈咬陸鯊,Sharpedo,Sharpedo,샤크니아,Sharpedo,ชาร์เพโด,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602241,,2241,利欧路,利歐路,Riolu,Riolu,리오르,Riolu,ริโอลู,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602242,,2242,路卡利欧,路卡利歐,Lucario,Lucario,루카리오,Lucario,ลูคาริโอ,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,3,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602271,,2271,不良蛙,不良蛙,Bad Frog,Con ếch xấu,나쁜 개구리,Sapo Mau,กบไม่ดี,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602272,,2272,毒骷蛙,毒骷髏蛙,Poison Dart Frog,Ếch độc,독화살개구리,Sapo-flecha venenoso,กบพิษ,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602301,,2301,雪笠怪,雪笠怪,Snow Cap Monster,Quái vật mũ tuyết,눈모자 괴물,Monstro do Capuz de Neve,มอนสเตอร์หมวกหิมะ,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602302,,2302,暴雪王,暴雪王,Blizzard King,Vua Bão Tuyết,블리자드 킹,Rei da Blizzard,ราชาพายุหิมะ,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602303,,2303,超级暴雪王,超級暴雪王,Super Blizzard King,Vua Bão Tuyết Siêu Cấp,초강력 블리자드 킹,Rei Super Blizzard,ราชาพายุหิมะมหาประลัย,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,2,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602351,,2351,帝牙卢卡,帝牙盧卡,Dialga,Dialga,디아루가,Dialga,ไดอัลก้า,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602361,,2361,帕路奇亚,帕路奇亞,Palkia,Palkia,팰키아,Palkia,พาลเกีย,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
602381,,2381,雷吉奇卡斯,雷吉奇卡斯,Regigigas,Regigigas,레지기가스,Regigigas,เรจิกิแกส,102,<4;6;8;10;12>,<105%;115%;125%;135%;145%>,,,,,,,,,,,,,,,0,0,0,4,90,12,17,<80;80;80;80;80;80>,{1=20;2=20;3=20;4=20;5=20;6=20;7=20;8=20;9=20;10=20},{hp=31;defence=31;specialDefence=31;damage=31;specialDamage=31;speed=31},TRUE,16,5,90,5,<0;0;0;0;0;0;0;0>,115%,115%,115%,115%,115%,115%,,,,,,,,,,,,,,,<cn>
