变量名,_beizhu,name,_name,name_tw,name_en,name_vn,name_kr,name_pt,name_th,icon,icon1,rDesc,rDesc_tw,rDesc_en,rDesc_vn,rDesc_kr,rDesc_pt,rDesc_th,type,independent,desc,_desc,desc_tw,desc_en,desc_vn,desc_kr,desc_pt,desc_th,paramMap,clientParam,huodongID,countType,openType,validServerOpenDateRange,validRoleCreatedDateRange,beginDate,beginTime,beginTime_kr,beginTime_en,endDate,endTime,endTime_kr,endTime_en,relativeDayRange,openDuration,leastLevel,leastVipLevel,serverDayRange,roleDayRange,servers,languages,active,sortWeight,redpoint
,三月招财猫,,123006,,,,,,,city/main/icon_zcm@.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,三月招财猫,,,,,,,{type=rmb},{},17013,1,0,<20160101;20990101>,<20160101;20990101>,20250307,500,0,0,20250310,500,0,0,<0;9999>,50000,30,0,<-1;9999>,<-1;9999>,,,1,40,1
,三月招财猫海报,,123007,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,三月招财猫海报,,,,,,,{},{res=config/poster/img_hb_zcm@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250307,500,0,0,20250310,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,三月金币招财猫,,123008,,,,,,,city/main/icon_xytb.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,三月金币招财猫,,,,,,,{type=gold},{},17014,1,0,<20160101;20990101>,<20160101;20990101>,20250307,500,0,0,20250310,500,0,0,<0;9999>,50000,30,0,<-1;9999>,<-1;9999>,,,1,40,0
,三月金币招财猫海报,,123009,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,三月金币招财猫海报,,,,,,,{},{res=config/poster/img_hb_xytb@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250307,500,0,0,20250310,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,三月充值大转盘,,123010,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,三月充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20250314,500,0,0,20250317,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,三月招财猫,,123011,,,,,,,city/main/icon_zcm@.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,三月招财猫,,,,,,,{type=rmb},{},17013,1,0,<20160101;20990101>,<20160101;20990101>,20250314,500,0,0,20250317,500,0,0,<0;9999>,50000,30,0,<-1;9999>,<-1;9999>,,,1,40,1
,三月招财猫海报,,123012,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,三月招财猫海报,,,,,,,{},{res=config/poster/img_hb_zcm@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250314,500,0,0,20250317,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,三月金币招财猫,,123013,,,,,,,city/main/icon_xytb.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,三月金币招财猫,,,,,,,{type=gold},{},17014,1,0,<20160101;20990101>,<20160101;20990101>,20250314,500,0,0,20250317,500,0,0,<0;9999>,50000,30,0,<-1;9999>,<-1;9999>,,,1,40,0
,三月金币招财猫海报,,123014,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,三月金币招财猫海报,,,,,,,{},{res=config/poster/img_hb_xytb@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250314,500,0,0,20250317,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,三月充值大转盘,,123015,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,三月充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20250321,500,0,0,20250324,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,三月招财猫,,123016,,,,,,,city/main/icon_zcm@.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,三月招财猫,,,,,,,{type=rmb},{},17013,1,0,<20160101;20990101>,<20160101;20990101>,20250321,500,0,0,20250324,500,0,0,<0;9999>,50000,30,0,<-1;9999>,<-1;9999>,,,1,40,1
,三月招财猫海报,,123017,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,三月招财猫海报,,,,,,,{},{res=config/poster/img_hb_zcm@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250321,500,0,0,20250324,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,三月金币招财猫,,123018,,,,,,,city/main/icon_xytb.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,三月金币招财猫,,,,,,,{type=gold},{},17014,1,0,<20160101;20990101>,<20160101;20990101>,20250321,500,0,0,20250324,500,0,0,<0;9999>,50000,30,0,<-1;9999>,<-1;9999>,,,1,40,0
,三月金币招财猫海报,,123019,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,三月金币招财猫海报,,,,,,,{},{res=config/poster/img_hb_xytb@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250321,500,0,0,20250324,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,三月充值大转盘,,123020,,,,,,,city/main/icon_xyzzl.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,38,1,,三月充值大转盘,,,,,,,{dailyScoreMax=10000;free=0;costScore=100;addScore=1;recharge=1},{special=1;awards=<{rmb=20000};{502=80};{8192=3};{501=10};{9100=2};{521=40};{gold=10000000};{539=20}>},1001,0,0,<20160101;20990101>,<20160101;20990101>,20250328,500,0,0,20250331,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,2,1
,三月招财猫,,123021,,,,,,,city/main/icon_zcm@.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,三月招财猫,,,,,,,{type=rmb},{},17013,1,0,<20160101;20990101>,<20160101;20990101>,20250328,500,0,0,20250331,500,0,0,<0;9999>,50000,30,0,<-1;9999>,<-1;9999>,,,1,40,1
,三月招财猫海报,,123022,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,三月招财猫海报,,,,,,,{},{res=config/poster/img_hb_zcm@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250328,500,0,0,20250331,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,三月金币招财猫,,123023,,,,,,,city/main/icon_xytb.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,17,1,,三月金币招财猫,,,,,,,{type=gold},{},17014,1,0,<20160101;20990101>,<20160101;20990101>,20250328,500,0,0,20250331,500,0,0,<0;9999>,50000,30,0,<-1;9999>,<-1;9999>,,,1,40,0
,三月金币招财猫海报,,123024,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,三月金币招财猫海报,,,,,,,{},{res=config/poster/img_hb_xytb@.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250328,500,0,0,20250331,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,0
,限时神兽,,123025,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=9121},1078,1,0,<20160101;20990101>,<20160101;20990101>,20250228,500,0,0,20250303,500,0,0,<0;9999>,50000,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽海报,,123026,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,限时神兽海报,,,,,,,{},{res=config/poster/img_hb_jmcjhyj.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250228,500,0,0,20250303,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,1,0
,限时神兽,,123027,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=9101},1079,1,0,<20160101;20990101>,<20160101;20990101>,20250307,500,0,0,20250310,500,0,0,<0;9999>,50000,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽海报,,123028,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,限时神兽海报,,,,,,,{},{res=config/poster/img_hb_lgwhm.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250307,500,0,0,20250310,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,1,0
,限时神兽,,123029,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=9111},1080,1,0,<20160101;20990101>,<20160101;20990101>,20250314,500,0,0,20250317,500,0,0,<0;9999>,50000,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽海报,,123030,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,限时神兽海报,,,,,,,{},{res=config/poster/img_hb_lgwbm.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250314,500,0,0,20250317,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,1,0
,限时神兽,,123031,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=9131},1081,1,0,<20160101;20990101>,<20160101;20990101>,20250321,500,0,0,20250324,500,0,0,<0;9999>,50000,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽海报,,123032,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,限时神兽海报,,,,,,,{},{res=config/poster/img_hb_wjtn.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250321,500,0,0,20250324,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,1,0
,限时神兽,,123033,,,,,,,city/main/icon_xsss.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,20,2,,限时神兽,,,,,,,{QualifyServerOpenDays=0;RMB10=2180;Qualify=1;QualifyTime=2430;CheckCardCapacity=0;RMB1=240},{priviewId=33;key=limitTenText1;cardId=9141},1082,1,0,<20160101;20990101>,<20160101;20990101>,20250328,500,0,0,20250331,500,0,0,<0;9999>,50000,45,0,<-1;9999>,<-1;9999>,,,1,17,1
,限时神兽海报,,123034,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,8,-1,,限时神兽海报,,,,,,,{},{res=config/poster/img_hb_sgcjxxw.png},0,1,0,<20160101;20990101>,<20160101;20990101>,20250328,500,0,0,20250331,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,1,0
,魂匣,,123035,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,5,-1,,魂匣,,,,,,,{Qualify=1;RMB10=2480;RMB1=260},{limitId=11;priviewId=44},0,1,0,<20160101;20990101>,<20160101;20990101>,20250301,500,0,0,20250305,500,0,0,<0;9999>,50000,35,0,<-1;9999>,<-1;9999>,,,1,0,0
,魂匣,,123036,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,5,-1,,魂匣,,,,,,,{Qualify=1;RMB10=2480;RMB1=260},{limitId=12;priviewId=45},0,1,0,<20160101;20990101>,<20160101;20990101>,20250305,500,0,0,20250310,500,0,0,<0;9999>,50000,35,0,<-1;9999>,<-1;9999>,,,1,0,0
,魂匣,,123037,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,5,-1,,魂匣,,,,,,,{Qualify=1;RMB10=2480;RMB1=260},{limitId=13;priviewId=46},0,1,0,<20160101;20990101>,<20160101;20990101>,20250310,500,0,0,20250315,500,0,0,<0;9999>,50000,35,0,<-1;9999>,<-1;9999>,,,1,0,0
,魂匣,,123038,,,,,,,city/main/icon_thlb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,5,-1,,魂匣,,,,,,,{Qualify=1;RMB10=2480;RMB1=260},{limitId=23;priviewId=56},0,1,0,<20160101;20990101>,<20160101;20990101>,20250315,500,0,0,20250320,500,0,0,<0;9999>,50000,35,0,<-1;9999>,<-1;9999>,,,1,0,0
,三月养成投资,,123041,,,,,,,city/main/icon_jltz.png,2,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,43,4,,三月养成投资,,,,,,,{buyDay=8;recharge=106},{titleRes=activity/weekly_card/txt_yctz.png;isShowCountDown=true;award1={count=1800;res=activity/weekly_card/txt_wnsp.png;scale=1};award2={count=150000;res=activity/weekly_card/txt_zs.png;scale=0.7};titleText=u8D2Du4E70u6295u8D44uFF0Cu6BCFu65E5u9886u53D6u6536u76CA;iconRes=activity/weekly_card/img_yctz.png},1005,1,0,<20160101;20990101>,<20160101;20990101>,20250301,500,0,0,20250315,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,10,0
,三月养成投资,,123042,,,,,,,city/main/icon_jltz.png,2,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,43,4,,三月养成投资,,,,,,,{buyDay=8;recharge=106},{titleRes=activity/weekly_card/txt_yctz.png;isShowCountDown=true;award1={count=1800;res=activity/weekly_card/txt_wnsp.png;scale=1};award2={count=150000;res=activity/weekly_card/txt_zs.png;scale=0.7};titleText=u8D2Du4E70u6295u8D44uFF0Cu6BCFu65E5u9886u53D6u6536u76CA;iconRes=activity/weekly_card/img_yctz.png},1005,1,0,<20160101;20990101>,<20160101;20990101>,20250315,500,0,0,20250401,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,10,0
,三月冒险通行证,,123043,,,,,,,city/main/icon_txz.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,35,1,,三月冒险通行证,,,,,,,{taskHuodongID=1006;exchangeShop=1;canBuyExp=1},{version=3;res=activity/passport/hb_2.png|activity/passport/hb_3.png;buyExpShowDay=15},1018,1,0,<20160101;20990101>,<20160101;20990101>,20250301,500,0,0,20250401,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,14,1
,三月道馆通行证,,123044,,,,,,,activity/play_passport/icon_dgtxz.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,59,1,,三月道馆通行证,,,,,,,{type=4;buyUnlock=false;dailyBuyTimes=10;oneKeyReceive=true},{topText=BATTLE PASS;showLastUnlock=true;icon=activity/play_passport/icon_daoguan_passport;banner=activity/play_passport/passport_banner_daoguan.png;res=city/adventure/gym_challenge/bg_kf.png;buyExpShowDay=7},4011,1,0,<20160101;20990101>,<20160101;20990101>,20250301,500,0,0,20250401,500,0,0,<0;9999>,50000,68,0,<-1;9999>,<-1;9999>,,,1,1,1
,三月以太乐园通行证,,123045,,,,,,,activity/play_passport/icon_yttxz.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,59,1,,三月以太乐园通行证,,,,,,,{type=3;buyUnlock=false;dailyBuyTimes=10;oneKeyReceive=true},{icon=activity/play_passport/icon_yitai_passport;showLastUnlock=true;topText=BATTLE PASS;res=city/adventure/random_tower/bg_ytly.jpg;banner=activity/play_passport/passport_banner_yitai.png},4012,1,0,<20160101;20990101>,<20160101;20990101>,20250301,500,0,0,20250401,500,0,0,<0;9999>,50000,33,0,<-1;9999>,<-1;9999>,,,1,1,1
,三月战队通行证,,123046,,,,,,,activity/play_passport/icon_zdtxz.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,59,1,,三月战队通行证,,,,,,,{type=2;buyUnlock=false;dailyBuyTimes=10;oneKeyReceive=true},{icon=activity/play_passport/icon_zhandui_passport;showLastUnlock=true;topText=BATTLE PASS;res=activity/passport/common/bg.png;banner=activity/play_passport/passport_banner_zhandui.png},4013,1,0,<20160101;20990101>,<20160101;20990101>,20250301,500,0,0,20250401,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,三月冒险通行证,,123047,,,,,,,city/main/icon_txz.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,35,1,,三月冒险通行证,,,,,,,{taskHuodongID=1006;exchangeShop=1;canBuyExp=1},{version=3;res=activity/passport/hb_2.png|activity/passport/hb_3.png;buyExpShowDay=15},1018,1,0,<20160101;20990101>,<20160101;20990101>,20250327,500,0,0,20250424,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,14,1
,三月道馆通行证,,123048,,,,,,,activity/play_passport/icon_dgtxz.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,59,1,,三月道馆通行证,,,,,,,{type=4;buyUnlock=false;dailyBuyTimes=10;oneKeyReceive=true},{topText=BATTLE PASS;showLastUnlock=true;icon=activity/play_passport/icon_daoguan_passport;banner=activity/play_passport/passport_banner_daoguan.png;res=city/adventure/gym_challenge/bg_kf.png;buyExpShowDay=7},4011,1,0,<20160101;20990101>,<20160101;20990101>,20250327,500,0,0,20250424,500,0,0,<0;9999>,50000,68,0,<-1;9999>,<-1;9999>,,,1,1,1
,三月以太乐园通行证,,123049,,,,,,,activity/play_passport/icon_yttxz.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,59,1,,三月以太乐园通行证,,,,,,,{type=3;buyUnlock=false;dailyBuyTimes=10;oneKeyReceive=true},{icon=activity/play_passport/icon_yitai_passport;showLastUnlock=true;topText=BATTLE PASS;res=city/adventure/random_tower/bg_ytly.jpg;banner=activity/play_passport/passport_banner_yitai.png},4012,1,0,<20160101;20990101>,<20160101;20990101>,20250327,500,0,0,20250424,500,0,0,<0;9999>,50000,33,0,<-1;9999>,<-1;9999>,,,1,1,1
,三月战队通行证,,123050,,,,,,,activity/play_passport/icon_zdtxz.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,59,1,,三月战队通行证,,,,,,,{type=2;buyUnlock=false;dailyBuyTimes=10;oneKeyReceive=true},{icon=activity/play_passport/icon_zhandui_passport;showLastUnlock=true;topText=BATTLE PASS;res=activity/passport/common/bg.png;banner=activity/play_passport/passport_banner_zhandui.png},4013,1,0,<20160101;20990101>,<20160101;20990101>,20250327,500,0,0,20250424,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,活跃夺宝,,123051,,,,,,,city/main/icon_hydb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,39,1,,活跃夺宝,,,,,,,{maxGainTimes=10},{awards=<{rmb=8888};{500=10};{539=38};{2566=1};{521=50};{4000=1000};{2103=100};{501=20};{6050=4};{2153=1}>},20219,1,0,<20160101;20990101>,<20160101;20990101>,20250303,500,0,0,20250307,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,活跃夺宝,,123052,,,,,,,city/main/icon_hydb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,39,1,,活跃夺宝,,,,,,,{maxGainTimes=10},{awards=<{rmb=8888};{500=10};{539=38};{2566=1};{521=50};{4000=1000};{2103=100};{501=20};{6050=4};{2153=1}>},20219,1,0,<20160101;20990101>,<20160101;20990101>,20250310,500,0,0,20250314,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,活跃夺宝,,123053,,,,,,,city/main/icon_hydb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,39,1,,活跃夺宝,,,,,,,{maxGainTimes=10},{awards=<{rmb=8888};{500=10};{539=38};{2566=1};{521=50};{4000=1000};{2103=100};{501=20};{6050=4};{2153=1}>},20219,1,0,<20160101;20990101>,<20160101;20990101>,20250317,500,0,0,20250321,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,活跃夺宝,,123054,,,,,,,city/main/icon_hydb.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,39,1,,活跃夺宝,,,,,,,{maxGainTimes=10},{awards=<{rmb=8888};{500=10};{539=38};{2566=1};{521=50};{4000=1000};{2103=100};{501=20};{6050=4};{2153=1}>},20219,1,0,<20160101;20990101>,<20160101;20990101>,20250324,500,0,0,20250328,500,0,0,<0;9999>,50000,1,0,<-1;9999>,<-1;9999>,,,1,1,1
,三月冒险通行证,,123055,,,,,,,city/main/icon_txz.png,0,活动时间内，完成对应目标就可以获得奖励！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,35,1,,三月冒险通行证,,,,,,,{taskHuodongID=1006;exchangeShop=1;canBuyExp=1},{version=3;res=activity/passport/hb_2.png|activity/passport/hb_3.png;buyExpShowDay=15},1018,1,3,<20160101;20990101>,<20160101;20990101>,20240301,500,0,0,20240501,500,0,0,<0;30>,50000,1,0,<-1;30>,<-1;9999>,,,1,14,1
,三月道馆通行证,,123056,,,,,,,activity/play_passport/icon_dgtxz.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,59,1,,三月道馆通行证,,,,,,,{type=4;buyUnlock=false;dailyBuyTimes=10;oneKeyReceive=true},{topText=BATTLE PASS;showLastUnlock=true;icon=activity/play_passport/icon_daoguan_passport;banner=activity/play_passport/passport_banner_daoguan.png;res=city/adventure/gym_challenge/bg_kf.png;buyExpShowDay=7},4011,1,3,<20160101;20990101>,<20160101;20990101>,20240301,500,0,0,20240501,500,0,0,<0;30>,50000,68,0,<-1;30>,<-1;9999>,,,1,1,1
,三月以太乐园通行证,,123057,,,,,,,activity/play_passport/icon_yttxz.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,59,1,,三月以太乐园通行证,,,,,,,{type=3;buyUnlock=false;dailyBuyTimes=10;oneKeyReceive=true},{icon=activity/play_passport/icon_yitai_passport;showLastUnlock=true;topText=BATTLE PASS;res=city/adventure/random_tower/bg_ytly.jpg;banner=activity/play_passport/passport_banner_yitai.png},4012,1,3,<20160101;20990101>,<20160101;20990101>,20240301,500,0,0,20240501,500,0,0,<0;30>,50000,33,0,<-1;30>,<-1;9999>,,,1,1,1
,三月战队通行证,,123058,,,,,,,activity/play_passport/icon_zdtxz.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,59,1,,三月战队通行证,,,,,,,{type=2;buyUnlock=false;dailyBuyTimes=10;oneKeyReceive=true},{icon=activity/play_passport/icon_zhandui_passport;showLastUnlock=true;topText=BATTLE PASS;res=activity/passport/common/bg.png;banner=activity/play_passport/passport_banner_zhandui.png},4013,1,3,<20160101;20990101>,<20160101;20990101>,20240301,500,0,0,20240501,500,0,0,<0;30>,50000,1,0,<-1;30>,<-1;9999>,,,1,1,1
,三月扭蛋机,,123059,,,,,,,activity/lucky_egg/icon_ndjrk.png,0,rDesc,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,40,1,,三月扭蛋机,,,,,,,{RMB10LIMIT=600000;RMB1LIMIT=200000;RMB10=12000;RMB1=128},{priviewId=10;awards=<6330;502;rmb;604>},10287,1,0,<20160101;20990101>,<20160101;20990101>,20250301,500,0,0,20250401,500,0,0,<0;9999>,50000,30,0,<-1;9999>,<-1;9999>,,,1,1,1
,三月兑换,,123060,,,,,,,city/main/icon_thlb.png,2,活动时间内，可以兑换指定道具！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,12,0,,三月兑换,,,,,,,{},{},10288,1,0,<20160101;20990101>,<20160101;20990101>,20250301,500,0,0,20250401,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,12,1
,三月回收,,123061,,,,,,,city/main/icon_thlb.png,2,活动时间内，可以兑换指定道具！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,12,0,,三月回收,,,,,,,{},{},10289,1,0,<20160101;20990101>,<20160101;20990101>,20250301,500,0,0,20250401,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,12,1
,三月饰品兑换,,123062,,,,,,,city/main/icon_thlb.png,2,活动时间内，可以兑换指定道具！,"""rDesc""","""rDesc""","""rDesc""","""rDesc""",,,12,0,,三月饰品兑换,,,,,,,{},{},10283,1,0,<20160101;20990101>,<20160101;20990101>,20250301,500,0,0,20250401,500,0,0,<0;9999>,50000,0,0,<-1;9999>,<-1;9999>,,,1,12,1
