变量名,name,_name,name_tw,name_en,name_vn,name_kr,name_pt,name_th,attributeType,rarity,natureType,natureType2,twinFlag,battleFlag,rectSize,bossCard_id,bossLife,cardID,star,icon,cardIcon,cardIcon2,iconSimple,cardShow,cardShowScale,cardShowPosC,unitRes,skin,show,bansxScale,bansxPosC,passiveSkillList,skillList,combinationObjCardId,combinationSkillId,everyPos,lifeScale,specBind,killResumeMp1,scale,scaleC,scaleCMode,scaleU,scaleX,scaleSkin,bornTime,rebornTime,deathTime,deathSound,fightingPoint,buffId,buffLifeRound,buffProb,buffLevel,buffValue1,hpGrow,speedGrow,damageGrow,specialDamageGrow,defenceGrow,specialDefenceGrow,hpBaseC,speedBaseC,damageBaseC,defenceBaseC,specialDamageBaseC,specialDefenceBaseC,hpC,mp1C,initMp1C,hpRecoverC,mp1RecoverC,mp2RecoverC,damageC,specialDamageC,defenceC,specialDefenceC,defenceIgnoreC,specialDefenceIgnoreC,speedC,strikeC,strikeDamageC,strikeResistanceC,blockC,breakBlockC,blockPowerC,dodgeC,hitC,damageDodgeC,damageHitC,damageAddC,damageSubC,ultimateAddC,ultimateSubC,damageDeepenC,damageReduceC,suckBloodC,reboundC,cureC,natureRestraintC,controlPerC,immuneControlC,effectPowerId,summonCalDamage,cardSpine,cardSpinePos,cardSpineScale,cardSpineNeedStar,bagCardSpinePos,bagCardSpineScale
默认值,宠物,宠物,宠物,宠物,宠物,宠物,宠物,宠物,,1,1,,FALSE,<>,{x=250;y=300},1000,0,,0,config/portrait/speedranktouxiang/img_25_pkq@.png,config/portrait/jinglingtouxiang/img_25_pkq@.png,config/portrait/jinglingtouxiang1/img_25_pkq@.png,config/portrait/simple/img_25_pkq@.png,config/big_hero/normal/img_25_pkq@.png,1,{x=0;y=0},koudai_pikaqiu/pikaqiu.skel,,config/big_hero/standby/img_791_sejla@.png,1.4,{x=100;y=0},<>,<>,,,{'hitPos'={'x'=0;'y'=160};'lifePos'={'x'=0;'y'=320};'headPos'={'x'=0;'y'=280};'namePos'={'x'=0;'y'=320}},1,<>,0,2,1,1,2,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,{x=0;y=0},1.6,1,{x=0;y=0},1
250103,Mew,梦幻,夢幻,Mew,Mew,뮤,Mew,มิว,elitesmonster,3,11,,FALSE,<99>,{y=300;x=250},1000,0,771,0,config/portrait/speedranktouxiang/img_151_mh@.png,config/portrait/jinglingtouxiang/img_151_mh@.png,config/portrait/jinglingtouxiang1/img_151_mh@.png,config/portrait/simple/img_151_mh@.png,config/big_hero/normal/img_151_mh@.png,1.3,{y=10;x=50},koudai_menghuan/hero_menghuan.skel,,config/big_hero/standby/img_151_mh@.png,1.4,{y=0;x=100},<59003;59012;59025>,<7711;7712;7713>,,,{lifePos={y=350;x=0};hitPos={y=165;x=0};headPos={y=310;x=0};namePos={y=350;x=0}},1,<>,0,2.2,1,1,1.32,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250104,Krookodile,流氓鳄,流氓鱷,Krookodile,Krookodile,악비아르,Krookodile,วารูเวียล,elitesmonster,3,9,16,FALSE,<99>,{y=300;x=250},1000,0,2723,0,config/portrait/speedranktouxiang/img_553_lme@.png,config/portrait/jinglingtouxiang/img_553_lme@.png,config/portrait/jinglingtouxiang1/img_553_lme@.png,config/portrait/simple/img_553_lme@.png,config/big_hero/normal/img_553_lme@.png,1,{y=5;x=15},koudai_liumange/hero_liumange.skel,,config/big_hero/standby/img_553_lme@.png,1.4,{y=-20;x=140},<59003;59012;59025>,<27231;27232;27233>,,,{lifePos={y=290;x=0};hitPos={y=135;x=0};headPos={y=250;x=0};namePos={y=290;x=0}},1,<>,0,2.8,1,1,1.62,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250105,Heracross,赫拉克罗斯,赫拉克羅斯,Heracross,Heracross,헤라크로스,Heracross,เฮราครอส,elitesmonster,3,12,7,FALSE,<99>,{y=300;x=250},1000,0,1071,0,config/portrait/speedranktouxiang/img_214_hlkls@.png,config/portrait/jinglingtouxiang/img_214_hlkls@.png,config/portrait/jinglingtouxiang1/img_214_hlkls@.png,config/portrait/simple/img_214_hlkls@.png,config/big_hero/normal/img_214_hlkls@.png,1.2,{y=30;x=15},koudai_helakeluosi/hero_helakeluosi.skel,,config/big_hero/standby/img_214_hlkls@.png,1.4,{y=-20;x=140},<59003;59012;59025>,<10711;10712;10713>,,,{lifePos={y=330;x=0};hitPos={y=155;x=0};headPos={y=290;x=0};namePos={y=330;x=0}},1,<>,0,2.4,1,1,1.8,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250106,Scizor,巨钳螳螂,巨鉗螳螂,Scizor,Scizor,핫삼,Scizor,ฮัสซัม,elitesmonster,3,12,17,FALSE,<99>,{y=300;x=250},1000,0,572,0,config/portrait/speedranktouxiang/img_212_jqtl@.png,config/portrait/jinglingtouxiang/img_212_jqtl@.png,config/portrait/jinglingtouxiang1/img_212_jqtl@.png,config/portrait/simple/img_212_jqtl@.png,config/big_hero/normal/img_212_jqtl@.png,1.6,{y=-20;x=30},koudai_juqiantanglang/hero_juqiantanglang.skel,,config/big_hero/standby/img_212_jqtl@.png,1.4,{y=0;x=100},<59003;59012;59025>,<5721;5722;5723>,,,{lifePos={y=320;x=0};hitPos={y=160;x=0};headPos={y=280;x=0};namePos={y=320;x=0}},1,<>,0,2.3,1,1,1.38,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250107,Gallade,艾路雷朵,艾路雷朵,Gallade,Gallade,엘레이드,Gallade,เอล레이드,elitesmonster,3,11,7,FALSE,<99>,{y=300;x=250},1000,0,1394,0,config/portrait/speedranktouxiang/img_475_alld@.png,config/portrait/jinglingtouxiang/img_475_alld@.png,config/portrait/jinglingtouxiang1/img_475_alld@.png,config/portrait/simple/img_475_alld@.png,config/big_hero/normal/img_475_alld@.png,1.8,{y=30;x=-30},koudai_ailuleiduo/hero_ailuleiduo.skel,,config/big_hero/standby/img_475_alld@.png,1.4,{y=-20;x=140},<59003;59012;59025>,<13941;13942;13943>,,,{lifePos={y=360;x=0};hitPos={y=170;x=0};headPos={y=320;x=0};namePos={y=360;x=0}},1,<>,0,2.6,1,1,1.56,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250108,Florges,花洁夫人,花潔夫人,Florges,Florges,플라제스,Florges,ฟลาเจส,elitesmonster,3,18,,FALSE,<99>,{y=300;x=250},1000,0,3353,0,config/portrait/speedranktouxiang/img_671_hjfr@.png,config/portrait/jinglingtouxiang/img_671_hjfr@.png,config/portrait/jinglingtouxiang1/img_671_hjfr@.png,config/portrait/simple/img_671_hjfr@.png,config/big_hero/normal/img_671_hjfr@.png,1.5,{y=0;x=50},koudai_huajiefuren/hero_huajiefuren.skel,,config/big_hero/standby/img_671_hjfr@.png,1.4,{y=-20;x=140},<59003;59012;59025>,<33531;33532;33533>,,,{lifePos={y=380;x=0};hitPos={y=180;x=0};headPos={y=340;x=0};namePos={y=380;x=0}},1,<>,0,2.3,1,1,1.38,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250109,Electivire,电击魔兽,電擊魔獸,Electivire,Electivire,에레키블,Electivire,เอเลคิเบิล,elitesmonster,3,5,,FALSE,<99>,{y=300;x=250},1000,0,593,0,config/portrait/speedranktouxiang/img_466_djms@.png,config/portrait/jinglingtouxiang/img_466_djms@.png,config/portrait/jinglingtouxiang1/img_466_djms@.png,config/portrait/simple/img_466_djms@.png,config/big_hero/normal/img_466_djms@.png,2,{y=180;x=0},koudai_dianjimoshou/hero_dianjimoshou.skel,,config/big_hero/standby/img_466_djms@.png,1.4,{y=-20;x=140},<59003;59012;59025>,<5931;5932;5933>,,,{lifePos={y=330;x=0};hitPos={y=155;x=0};headPos={y=290;x=0};namePos={y=330;x=0}},1,<>,0,2.6,1,1,1.56,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250110,Sceptile,蜥蜴王,蜥蜴王,Sceptile,Sceptile,나무킹,Sceptile,จูไคน์,elitesmonster,3,4,,FALSE,<99>,{y=300;x=250},1000,0,1293,0,config/portrait/speedranktouxiang/img_254_xyw@.png,config/portrait/jinglingtouxiang/img_254_xyw@.png,config/portrait/jinglingtouxiang1/img_254_xyw@.png,config/portrait/simple/img_254_xyw@.png,config/big_hero/normal/img_254_xyw@.png,1.3,{y=70;x=30},koudai_xiyiwang/hero_xiyiwang.skel,,config/big_hero/standby/img_254_xyw@.png,1.4,{y=-20;x=140},<59003;59012;59025>,<12931;12932;12933>,,,{lifePos={y=370;x=0};hitPos={y=175;x=0};headPos={y=330;x=0};namePos={y=370;x=0}},1,<>,0,2.3,1,1,1.38,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250121,Ludicolo,乐天河童,樂天河童,Ludicolo,Ludicolo,로파파,Ludicolo,รุนปัปปา,elitesmonster,1,3,4,FALSE,<99>,{y=300;x=250},1000,0,1353,0,config/portrait/speedranktouxiang/img_272_ltht@.png,config/portrait/jinglingtouxiang/img_272_ltht@.png,config/portrait/jinglingtouxiang1/img_272_ltht@.png,config/portrait/simple/img_272_ltht@.png,config/big_hero/normal/img_272_ltht@.png,1.1,{y=10;x=10},koudai_letianhetong/hero_letianhetong.skel,,config/big_hero/standby/img_272_ltht@.png,1.4,{y=0;x=100},<59003;59012;59033>,<13531;13532;13533>,,,{lifePos={y=310;x=0};hitPos={y=145;x=0};headPos={y=270;x=0};namePos={y=310;x=0}},1,<>,0,2.3,1,1,1.38,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250122,Slaking,请假王,請假王,Slaking,Slaking,게을킹,Slaking,เค็คคิง,elitesmonster,3,1,,FALSE,<99>,{y=300;x=250},1000,0,1423,0,config/portrait/speedranktouxiang/img_289_qjw@.png,config/portrait/jinglingtouxiang/img_289_qjw@.png,config/portrait/jinglingtouxiang1/img_289_qjw@.png,config/portrait/simple/img_289_qjw@.png,config/big_hero/normal/img_289_qjw@.png,1.2,{y=5;x=20},koudai_qingjiawang/hero_qingjiawang.skel,,config/big_hero/standby/img_289_qjw@.png,1.4,{y=0;x=100},<59003;59012;59032>,<14231;14232;14233>,,,{lifePos={y=280;x=0};hitPos={y=130;x=0};headPos={y=240;x=0};namePos={y=280;x=0}},1,<>,0,2.2,1,1,1.32,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250123,Metagross,巨金怪,巨金怪,Metagross,Metagross,메타그로스,Metagross,เมทากรอส,elitesmonster,3,17,11,FALSE,<99>,{y=300;x=250},1000,0,1903,0,config/portrait/speedranktouxiang/img_376_jjg@.png,config/portrait/jinglingtouxiang/img_376_jjg@.png,config/portrait/jinglingtouxiang1/img_376_jjg@.png,config/portrait/simple/img_376_jjg@.png,config/big_hero/normal/img_376_jjg@.png,1.4,{y=-20;x=0},koudai_jujinguai/hero_jujinguai.skel,,config/big_hero/standby/img_376_jjg@.png,1.4,{y=-20;x=140},<59003;59012;59027>,<19031;19032;19033>,,,{lifePos={y=240;x=0};hitPos={y=110;x=0};headPos={y=200;x=0};namePos={y=240;x=0}},1,<>,0,2.8,1,1,1.68,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250124,Alakazam,胡地,胡地,Alakazam,Alakazam,후딘,Alakazam,ฟูดิน,elitesmonster,3,11,,FALSE,<99>,{y=300;x=250},1000,0,263,0,config/portrait/speedranktouxiang/img_65_hd@.png,config/portrait/jinglingtouxiang/img_65_hd@.png,config/portrait/jinglingtouxiang1/img_65_hd@.png,config/portrait/simple/img_65_hd@.png,config/big_hero/normal/img_65_hd@.png,1.3,{y=30;x=-25},koudai_hudi/hero_hudi.skel,,config/big_hero/standby/img_65_hd@.png,1.2,{y=-100;x=140},<59003;59012;59026>,<2631;2632;2633>,,,{lifePos={y=320;x=0};hitPos={y=160;x=0};headPos={y=280;x=0};namePos={y=320;x=0}},1,<>,0,2.5,1,1,1.5,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250125,Florges,花洁夫人,花潔夫人,Florges,Florges,플라제스,Florges,ฟลาเจส,elitesmonster,3,18,,FALSE,<99>,{y=300;x=250},1000,0,3353,0,config/portrait/speedranktouxiang/img_671_hjfr@.png,config/portrait/jinglingtouxiang/img_671_hjfr@.png,config/portrait/jinglingtouxiang1/img_671_hjfr@.png,config/portrait/simple/img_671_hjfr@.png,config/big_hero/normal/img_671_hjfr@.png,1.5,{y=0;x=50},koudai_huajiefuren/hero_huajiefuren.skel,,config/big_hero/standby/img_671_hjfr@.png,1.4,{y=-20;x=140},<59003;59012;59033>,<33531;33532;33533>,,,{lifePos={y=380;x=0};hitPos={y=180;x=0};headPos={y=340;x=0};namePos={y=380;x=0}},1,<>,0,2.3,1,1,1.38,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250126,Dragonite,快龙,快龍,Dragonite,Dragonite,망나뇽,Dragonite,ไคริว,elitesmonster,3,15,10,FALSE,<99>,{y=300;x=250},1000,0,753,0,config/portrait/speedranktouxiang/img_149_kl@.png,config/portrait/jinglingtouxiang/img_149_kl@.png,config/portrait/jinglingtouxiang1/img_149_kl@.png,config/portrait/simple/img_149_kl@.png,config/big_hero/normal/img_149_kl@.png,1.2,{y=50;x=70},koudai_kuailong/hero_kuailong.skel,,config/big_hero/standby/img_149_kl@.png,1.4,{y=0;x=100},<59003;59012;59032>,<7531;7532;7533;7534>,,,{lifePos={y=360;x=0};hitPos={y=170;x=0};headPos={y=320;x=0};namePos={y=360;x=0}},1,<>,0,2.4,1,1,1.44,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250127,Hydreigon,三首恶龙,三首惡龍,Hydreigon,Hydreigon,삼삼드래,Hydreigon,ซาซันดรา,elitesmonster,3,16,15,FALSE,<99>,{y=300;x=250},1000,0,3143,0,config/portrait/speedranktouxiang/img_635_ssel@.png,config/portrait/jinglingtouxiang/img_635_ssel@.png,config/portrait/jinglingtouxiang1/img_635_ssel@.png,config/portrait/simple/img_635_ssel@.png,config/big_hero/normal/img_635_ssel@.png,1.6,{y=0;x=-60},koudai_sanshouelong/hero_sanshouelong.skel,,config/big_hero/standby/img_635_ssel@.png,1.4,{y=-20;x=140},<59003;59012;59027>,<31431;31432;31433>,,,{lifePos={y=280;x=0};hitPos={y=130;x=0};headPos={y=240;x=0};namePos={y=280;x=0}},1,<>,0,2.4,1,1,1.44,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250128,Goodra,黏美龙,黏美龍,Goodra,Goodra,미끄래곤,Goodra,นูเมลกอน,elitesmonster,3,15,,FALSE,<99>,{y=300;x=250},1000,0,3543,0,config/portrait/speedranktouxiang/img_706_nml@.png,config/portrait/jinglingtouxiang/img_706_nml@.png,config/portrait/jinglingtouxiang1/img_706_nml@.png,config/portrait/simple/img_706_nml@.png,config/big_hero/normal/img_706_nml@.png,1.5,{y=-70;x=-25},koudai_nianmeilong/hero_nianmeilong.skel,,config/big_hero/standby/img_706_nml@.png,1.4,{y=0;x=100},<59003;59012;59026>,<35431;35432;35433>,,,{lifePos={y=350;x=0};hitPos={y=165;x=0};headPos={y=310;x=0};namePos={y=350;x=0}},1,<>,0,2.4,1,1,1.44,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250129,Aegislash (Shield Forme),坚盾剑怪·盾牌,堅盾劍怪 (盾牌形態),Aegislash (Shield Forme),Aegislash (Shield Forme),킬가르도 (실드폼),Aegislash (Shield Forme),กิลการ์ด (ชีลด์ฟอร์ม),elitesmonster,3,17,14,FALSE,<99>,{y=300;x=250},1000,0,3413,0,config/portrait/speedranktouxiang/img_681_jdjg@.png,config/portrait/jinglingtouxiang/img_681_jdjg@.png,config/portrait/jinglingtouxiang1/img_681_jdjg@.png,config/portrait/simple/img_681_jdjg@.png,config/big_hero/normal/img_681_jdjg@.png,1.2,{y=10;x=20},koudai_jiandunjianguai/hero_jiandunjianguai.skel,,config/big_hero/standby/img_681_jdjg@.png,1.4,{y=0;x=100},<59003;59012;59033;34136>,<34131;34132;34133>,,,{lifePos={y=350;x=0};hitPos={y=175;x=0};headPos={y=310;x=0};namePos={y=350;x=0}},1,<>,0,2.5,1,1,1.35,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250130,Salamence,暴飞龙,暴飛龍,Salamence,Salamence,보만다,Salamence,โบมันเดอร์,elitesmonster,3,15,10,FALSE,<99>,{y=300;x=250},1000,0,1893,0,config/portrait/speedranktouxiang/img_373_bfl@.png,config/portrait/jinglingtouxiang/img_373_bfl@.png,config/portrait/jinglingtouxiang1/img_373_bfl@.png,config/portrait/simple/img_373_bfl@.png,config/big_hero/normal/img_373_bfl@.png,1.8,{y=10;x=70},koudai_baofeilong/hero_baofeilong.skel,,config/big_hero/standby/img_373_bfl@.png,1.4,{y=0;x=100},<59003;59012;59032>,<18931;18932;18933>,,,{lifePos={y=290;x=0};hitPos={y=135;x=0};headPos={y=250;x=0};namePos={y=290;x=0}},1,<>,0,2.2,1,1,1.32,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250141,Sceptile,蜥蜴王,蜥蜴王,Sceptile,Sceptile,나무킹,Sceptile,จูไคน์,elitesmonster,3,4,,FALSE,<99>,{y=300;x=250},1000,0,1293,0,config/portrait/speedranktouxiang/img_254_xyw@.png,config/portrait/jinglingtouxiang/img_254_xyw@.png,config/portrait/jinglingtouxiang1/img_254_xyw@.png,config/portrait/simple/img_254_xyw@.png,config/big_hero/normal/img_254_xyw@.png,1.3,{y=70;x=30},koudai_xiyiwang/hero_xiyiwang.skel,,config/big_hero/standby/img_254_xyw@.png,1.4,{y=-20;x=140},<59005;59012;59028;59021>,<12931;12932;12933>,,,{lifePos={y=370;x=0};hitPos={y=175;x=0};headPos={y=330;x=0};namePos={y=370;x=0}},1,<>,0,2.3,1,1,1.38,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250142,Absol,阿勃梭鲁,阿勃梭魯,Absol,Absol,앱솔,Absol,อับโซล,elitesmonster,3,16,,FALSE,<99>,{y=300;x=250},1000,0,1841,0,config/portrait/speedranktouxiang/img_359_absl@.png,config/portrait/jinglingtouxiang/img_359_absl@.png,config/portrait/jinglingtouxiang1/img_359_absl@.png,config/portrait/simple/img_359_absl@.png,config/big_hero/normal/img_359_absl@.png,1.1,{y=0;x=5},koudai_abosuolu/hero_abosuolu.skel,,config/big_hero/standby/img_359_absl@.png,1.4,{y=-20;x=140},<59005;59012;59028;59021>,<18411;18412;18413>,,,{lifePos={y=250;x=0};hitPos={y=115;x=0};headPos={y=210;x=0};namePos={y=250;x=0}},1,<>,0,2.3,1,1,1.32,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250143,Zapdos,闪电鸟,閃電鳥,Zapdos,Zapdos,썬더,Zapdos,ธันเดอร์,elitesmonster,3,5,10,FALSE,<99>,{y=300;x=250},1000,0,731,0,config/portrait/speedranktouxiang/img_145_sdn@.png,config/portrait/jinglingtouxiang/img_145_sdn@.png,config/portrait/jinglingtouxiang1/img_145_sdn@.png,config/portrait/simple/img_145_sdn@.png,config/big_hero/normal/img_145_sdn@.png,1.8,{y=35;x=-30},koudai_shandianniao/hero_shandianniao.skel,,config/big_hero/standby/img_145_sdn@.png,1.4,{y=-20;x=140},<59005;59012;59028;59021>,<7311;7312;7313>,,,{lifePos={y=360;x=0};hitPos={y=170;x=0};headPos={y=320;x=0};namePos={y=360;x=0}},1,<>,0,2.2,1,1,1.32,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250144,Garchomp,烈咬陆鲨,烈咬陸鯊,Garchomp,Garchomp,한카리아스,Garchomp,กาเบรียส,elitesmonster,3,15,9,FALSE,<99>,{y=300;x=250},1000,0,2233,0,config/portrait/speedranktouxiang/img_445_lyls@.png,config/portrait/jinglingtouxiang/img_445_lyls@.png,config/portrait/jinglingtouxiang1/img_445_lyls@.png,config/portrait/simple/img_445_lyls@.png,config/big_hero/normal/img_445_lyls@.png,1.6,{y=85;x=-65},koudai_lieyaolusha/hero_lieyaolusha.skel,,config/big_hero/standby/img_445_lyls@.png,1.4,{y=0;x=100},<59005;59012;59028;59021>,<22331;22332;22333>,,,{lifePos={y=340;x=0};hitPos={y=160;x=0};headPos={y=300;x=0};namePos={y=340;x=0}},1,<>,0,2.9,1,1,1.74,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250145,Slaking,请假王,請假王,Slaking,Slaking,게을킹,Slaking,เค็คคิง,elitesmonster,3,1,,FALSE,<99>,{y=300;x=250},1000,0,1423,0,config/portrait/speedranktouxiang/img_289_qjw@.png,config/portrait/jinglingtouxiang/img_289_qjw@.png,config/portrait/jinglingtouxiang1/img_289_qjw@.png,config/portrait/simple/img_289_qjw@.png,config/big_hero/normal/img_289_qjw@.png,1.2,{y=5;x=20},koudai_qingjiawang/hero_qingjiawang.skel,,config/big_hero/standby/img_289_qjw@.png,1.4,{y=0;x=100},<59005;59012;59028;59021>,<14231;14232;14233>,,,{lifePos={y=280;x=0};hitPos={y=130;x=0};headPos={y=240;x=0};namePos={y=280;x=0}},1,<>,0,2.2,1,1,1.32,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
250146,Suicune,水君,水君,Suicune,Suicune,스이쿤,Suicune,ซุยคูน,elitesmonster,3,3,,FALSE,<99>,{y=300;x=250},1000,0,1241,0,config/portrait/speedranktouxiang/img_245_sj@.png,config/portrait/jinglingtouxiang/img_245_sj@.png,config/portrait/jinglingtouxiang1/img_245_sj@.png,config/portrait/simple/img_245_sj@.png,config/big_hero/normal/img_245_sj@.png,1.2,{y=30;x=-30},koudai_shuijun/hero_shuijun.skel,,config/big_hero/standby/img_245_sj@.png,1.4,{y=0;x=100},<59005;59012;59028;59021>,<12411;12412;12413>,,,{lifePos={y=330;x=0};hitPos={y=155;x=0};headPos={y=290;x=0};namePos={y=330;x=0}},1,<>,0,2.3,1,1,1.5,1,1,,,0,,0,<>,<>,<>,<>,<>,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,,,,,,
