变量名,_beizhu,index,seatExtraFix,wave,hp,damage,specialDamage,defence,specialDefence,speed,hpself,damageself,specialDamageself,defenceself,specialDefenceself,speedself
默认值,,,{},,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2517,,80636,{},9,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2518,,80636,{},10,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2519,,80636,{},11,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2520,,80636,{},12,<6.4;5.44>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.12;1.12>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2521,,80641,{8=1.3},1,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2522,,80641,{8=1.3},2,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2523,,80641,{8=1.3},3,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2524,,80641,{8=1.3},4,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2525,,80641,{8=1.3},5,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2526,,80641,{8=1.3},6,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2527,,80641,{8=1.3},7,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2528,,80641,{8=1.3},8,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2529,,80641,{8=1.3},9,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2530,,80641,{8=1.3},10,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2531,,80641,{8=1.3},11,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2532,,80641,{8=1.3},12,<8.65;7.35>,<3.42;3.81>,<3.42;3.81>,<4.54;3.89>,<4.54;3.89>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2533,,80642,{11=1.2},1,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2534,,80642,{11=1.2},2,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2535,,80642,{11=1.2},3,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2536,,80642,{11=1.2},4,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2537,,80642,{11=1.2},5,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2538,,80642,{11=1.2},6,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2539,,80642,{11=1.2},7,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2540,,80642,{11=1.2},8,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2541,,80642,{11=1.2},9,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2542,,80642,{11=1.2},10,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2543,,80642,{11=1.2},11,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2544,,80642,{11=1.2},12,<6.41;5.45>,<2.53;2.82>,<2.53;2.82>,<3.36;2.88>,<3.36;2.88>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2545,,80643,{11=1.1},1,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2546,,80643,{11=1.1},2,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2547,,80643,{11=1.1},3,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2548,,80643,{11=1.1},4,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2549,,80643,{11=1.1},5,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2550,,80643,{11=1.1},6,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2551,,80643,{11=1.1},7,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2552,,80643,{11=1.1},8,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2553,,80643,{11=1.1},9,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2554,,80643,{11=1.1},10,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2555,,80643,{11=1.1},11,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2556,,80643,{11=1.1},12,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2557,,80644,{},1,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2558,,80644,{},2,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2559,,80644,{},3,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2560,,80644,{},4,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2561,,80644,{},5,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2562,,80644,{},6,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2563,,80644,{},7,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2564,,80644,{},8,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2565,,80644,{},9,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2566,,80644,{},10,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2567,,80644,{},11,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2568,,80644,{},12,<5.39;4.58>,<2.13;2.37>,<2.13;2.37>,<2.83;2.43>,<2.83;2.43>,<1.36;1.36>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2569,,80645,{},1,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2570,,80645,{},2,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2571,,80645,{},3,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2572,,80645,{},4,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2573,,80645,{},5,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2574,,80645,{},6,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2575,,80645,{},7,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2576,,80645,{},8,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2577,,80645,{},9,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2578,,80645,{},10,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2579,,80645,{},11,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2580,,80645,{},12,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2581,,80646,{},1,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2582,,80646,{},2,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2583,,80646,{},3,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2584,,80646,{},4,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2585,,80646,{},5,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2586,,80646,{},6,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2587,,80646,{},7,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2588,,80646,{},8,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2589,,80646,{},9,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2590,,80646,{},10,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2591,,80646,{},11,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2592,,80646,{},12,<8.32;7.07>,<3.29;3.66>,<3.29;3.66>,<4.37;3.74>,<4.37;3.74>,<1.22;1.22>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2593,,80651,{11=1.3},1,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2594,,80651,{11=1.3},2,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2595,,80651,{11=1.3},3,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2596,,80651,{11=1.3},4,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2597,,80651,{11=1.3},5,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2598,,80651,{11=1.3},6,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2599,,80651,{11=1.3},7,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2600,,80651,{11=1.3},8,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2601,,80651,{11=1.3},9,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2602,,80651,{11=1.3},10,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2603,,80651,{11=1.3},11,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2604,,80651,{11=1.3},12,<3.52;2.99>,<1.39;1.55>,<1.39;1.55>,<1.85;1.58>,<1.85;1.58>,<0.99;0.99>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2605,,80701,{11=1.1},1,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2606,,80701,{11=1.1},2,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2607,,80701,{11=1.1},3,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2608,,80701,{11=1.1},4,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2609,,80701,{11=1.1},5,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2610,,80701,{11=1.1},6,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2611,,80701,{11=1.1},7,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2612,,80701,{11=1.1},8,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2613,,80701,{11=1.1},9,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2614,,80701,{11=1.1},10,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2615,,80701,{11=1.1},11,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2616,,80701,{11=1.1},12,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2617,,80702,{11=1.1},1,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2618,,80702,{11=1.1},2,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2619,,80702,{11=1.1},3,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2620,,80702,{11=1.1},4,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2621,,80702,{11=1.1},5,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2622,,80702,{11=1.1},6,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2623,,80702,{11=1.1},7,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2624,,80702,{11=1.1},8,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2625,,80702,{11=1.1},9,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2626,,80702,{11=1.1},10,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2627,,80702,{11=1.1},11,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2628,,80702,{11=1.1},12,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2629,,80703,{11=1.1},1,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2630,,80703,{11=1.1},2,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2631,,80703,{11=1.1},3,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2632,,80703,{11=1.1},4,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2633,,80703,{11=1.1},5,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2634,,80703,{11=1.1},6,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2635,,80703,{11=1.1},7,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2636,,80703,{11=1.1},8,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2637,,80703,{11=1.1},9,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2638,,80703,{11=1.1},10,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2639,,80703,{11=1.1},11,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2640,,80703,{11=1.1},12,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2641,,80704,{},1,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
2642,,80704,{},2,<4.44;3.77>,<1.75;1.95>,<1.75;1.95>,<2.33;2>,<2.33;2>,<1.02;1.02>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>,<1;1>
