变量名,name,name_tw,name_en,name_vn,name_kr,name_pt,name_th,icon,cardID,itemID,roleID,skinID,languages,unlockDesc,unlockDesc_tw,unlockDesc_en,unlockDesc_vn,unlockDesc_kr,unlockDesc_pt,unlockDesc_th
3100,红色闪电超级巨钳螳螂,紅色閃電超級巨鉗螳螂,Red Lightning Mega Scizor,Mega Scizor Sét Đỏ,붉은 번개 메가 핫삼,Mega Scizor Relâmpago Vermelho,เมก้าฮัสซัมสายฟ้าสีแดง,config/portrait/speedranktouxiang/img_212_sgcjjqtl@.png,9221,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3101,大吾超级巨金怪皮肤,大吾 超級巨金怪 (皮膚),Steven's Mega Metagross (Skin),Mega Metagross của Steven (Trang phục),성호의 메가 메타그로스 (스킨),Mega Metagross de Steven (Skin),เมก้าเมทากรอสของไดโกะ (สกิน),config/portrait/speedranktouxiang/img_376_sgcjjjgpf@.png,,,,171,,解锁对应精灵皮肤后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3102,闪电鸟皮肤,閃電鳥 (皮膚),Zapdos (Skin),Zapdos (Trang phục),썬더 (스킨),Zapdos (Skin),ธันเดอร์ (สกิน),config/portrait/speedranktouxiang/img_145_sdnpf@.png,,,,161,,解锁对应精灵皮肤后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3103,烈焰猴皮肤,烈焰猴 (皮膚),Infernape (Skin),Infernape (Trang phục),초염몽 (스킨),Infernape (Skin),โกคาซารุ (สกิน),config/portrait/speedranktouxiang/img_392_lyhpf@.png,,,,162,,解锁对应精灵皮肤后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3104,菲欧娜皮肤,霏歐納 (皮膚),Phione (Skin),Phione (Trang phục),피오네 (스킨),Phione (Skin),ฟิโอเน (สกิน),config/portrait/speedranktouxiang/img_489_fonpf@.png,,,,168,,解锁对应精灵皮肤后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3105,龙卷云皮肤,龍捲雲 (化身形態) (皮膚),Tornadus (Incarnate Forme) (Skin),Tornadus (Incarnate Forme) (Trang phục),토네로스 (화신폼) (스킨),Tornadus (Incarnate Forme) (Skin),ทอร์เนลอส (เคชินฟอร์ม) (สกิน),config/portrait/speedranktouxiang/img_641_ljypf@.png,,,,163,,解锁对应精灵皮肤后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3106,雷电云皮肤,雷電雲 (化身形態) (皮膚),Thundurus (Incarnate Forme) (Skin),Thundurus (Incarnate Forme) (Trang phục),볼트로스 (화신폼) (스킨),Thundurus (Incarnate Forme) (Skin),โวลโทลอส (เคชินฟอร์ม) (สกิน),config/portrait/speedranktouxiang/img_642_ldypf@.png,,,,164,,解锁对应精灵皮肤后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3107,炽焰咆哮虎皮肤,熾焰咆哮虎 (皮膚),Incineroar (Skin),Incineroar (Trang phục),어흥염 (스킨),Incineroar (Skin),กาโอกาเอ็น (สกิน),config/portrait/speedranktouxiang/img_727_cypxhpf@.png,,,,169,,解锁对应精灵皮肤后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3108,纸御剑皮肤,紙御劍 (皮膚),Kartana (Skin),Kartana (Trang phục),종이신도 (스킨),Kartana (Skin),คามิซึรุกิ (สกิน),config/portrait/speedranktouxiang/img_798_zyjpf@.png,,,,165,,解锁对应精灵皮肤后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3109,垒磊石皮肤,壘磊石 (皮膚),Stakataka (Skin),Stakataka (Trang phục),차곡차곡 (스킨),Stakataka (Skin),ซึนเดซึนเด (สกิน),config/portrait/speedranktouxiang/img_805_llspf@.png,,,,166,,解锁对应精灵皮肤后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3110,小果然,小果然,Wynaut,Wynaut,마자,Wynaut,โซนานส์,config/portrait/speedranktouxiang/img_360_xgr@.png,4191,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3111,果然翁,果然翁,Wobbuffet,Wobbuffet,마자용,Wobbuffet,โซแนนซ์,config/portrait/speedranktouxiang/img_202_grw@.png,4192,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3112,果然翁皮肤,果然翁 (皮膚),Wobbuffet (Skin),Wobbuffet (Trang phục),마자용 (스킨),Wobbuffet (Skin),โซแนนซ์ (สกิน),config/portrait/speedranktouxiang/img_202_grwpf@.png,,,,160,,解锁对应精灵皮肤后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3113,电束木,電束木,Xurkitree,Xurkitree,전수목,Xurkitree,เด็นจูโมคุ,config/portrait/speedranktouxiang/img_796_dsm@.png,4201,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3114,电束木皮肤,電束木 (皮膚),Xurkitree (Skin),Xurkitree (Trang phục),전수목 (스킨),Xurkitree (Skin),เด็นจูโมคุ (สกิน),config/portrait/speedranktouxiang/img_796_dsmpf@.png,,,,167,,解锁对应精灵皮肤后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3115,由克希,由克希,Uxie,Uxie,유크시,Uxie,ยูクシー,config/portrait/speedranktouxiang/img_480_ykx@.png,4211,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3116,艾姆利多,艾姆利多,Mesprit,Mesprit,엠라이트,Mesprit,เอ็มริต,config/portrait/speedranktouxiang/img_481_amld@.png,4221,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3117,亚克诺姆,亞克諾姆,Azelf,Azelf,아그놈,Azelf,อัคนอม,config/portrait/speedranktouxiang/img_482_yknm@.png,4231,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3118,老翁龙,老翁龍,Drampa,Drampa,할비롱,Drampa,จีจีลอน,config/portrait/speedranktouxiang/img_780_lwl@.png,4241,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3119,心鳞宝,心鱗寶,Jangmo-o,Jangmo-o,짜랑꼬,Jangmo-o,จารังโกะ,config/portrait/speedranktouxiang/img_782_xlb@.png,4251,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3120,鳞甲龙,鱗甲龍,Hakamo-o,Hakamo-o,짜랑고우,Hakamo-o,จารารังกา,config/portrait/speedranktouxiang/img_783_ljl@.png,4252,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3121,杖尾鳞甲龙,杖尾鱗甲龍,Kommo-o,Kommo-o,짜랑고우거,Kommo-o,จาราลังกา,config/portrait/speedranktouxiang/img_784_zwljl@.png,4253,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3122,卡璞·鸣鸣,卡璞・鳴鳴,Tapu Koko,Tapu Koko,카푸꼬꼬꼭,Tapu Koko,คาปู・โคเคโค,config/portrait/speedranktouxiang/img_785_kpmm@.png,4261,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3123,卡璞·蝶蝶,卡璞・蝶蝶,Tapu Lele,Tapu Lele,카푸나비나,Tapu Lele,คาปู・เทเทฟุ,config/portrait/speedranktouxiang/img_786_kpdd@.png,4271,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3124,卡璞·哞哞,卡璞・哞哞,Tapu Bulu,Tapu Bulu,카푸브루루,Tapu Bulu,คาปู・บลูลู,config/portrait/speedranktouxiang/img_786_kpmm@.png,4281,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3125,恶食大王,惡食大王,Guzzlord,Guzzlord,악식킹,Guzzlord,อัคคิง,config/portrait/speedranktouxiang/img_799_esdw@.png,4291,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3126,敲音猴,敲音猴,Grookey,Grookey,흥나숭,Grookey,ซารุโนริ,config/portrait/speedranktouxiang/img_810_qyh@.png,4301,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3127,啪咚猴,啪咚猴,Thwackey,Thwackey,채키몽,Thwackey,บัจจินกี,config/portrait/speedranktouxiang/img_811_pdh@.png,4302,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3128,轰擂金刚猩,轟擂金剛猩,Rillaboom,Rillaboom,고릴타,Rillaboom,โกริลลันเดอร์,config/portrait/speedranktouxiang/img_812_hljgx@.png,4303,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3129,炎兔儿,炎兔兒,Scorbunny,Scorbunny,염버니,Scorbunny,ฮิบันนี,config/portrait/speedranktouxiang/img_813_yte@.png,4311,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3130,腾蹴小将,騰蹴小將,Raboot,Raboot,래비풋,Raboot,รับบิฟุต,config/portrait/speedranktouxiang/img_814_tcxj@.png,4312,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3131,闪焰王牌,閃焰王牌,Cinderace,Cinderace,에이스번,Cinderace,เอสเบิร์น,config/portrait/speedranktouxiang/img_815_sywp@.png,4313,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3132,泪眼蜥,淚眼蜥,Sobble,Sobble,울머기,Sobble,เมซซอน,config/portrait/speedranktouxiang/img_816_lyx@.png,4321,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3133,变涩蜥,變澀蜥,Drizzile,Drizzile,누겔레온,Drizzile,จิเมเลียน,config/portrait/speedranktouxiang/img_817_bsx@.png,4322,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3134,千面避役,千面避役,Inteleon,Inteleon,인텔리레온,Inteleon,อินเทเลียน,config/portrait/speedranktouxiang/img_818_qmby@.png,4323,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3135,苹裹龙,蘋裹龍,Flapple,Flapple,과사삭벌레,Flapple,แอปเปิลริว,config/portrait/speedranktouxiang/img_841_pgl@.png,4331,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3136,捣蛋小妖,搗蛋小妖,Impidimp,Impidimp,메롱꿍,Impidimp,เบรอมุ,config/portrait/speedranktouxiang/img_859_ddxy@.png,4341,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3137,诈唬魔,詐唬魔,Morgrem,Morgrem,쏘겨모,Morgrem,กิโม,config/portrait/speedranktouxiang/img_860_zhm@.png,4342,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3138,长毛巨魔,長毛巨魔,Grimmsnarl,Grimmsnarl,오롱털,Grimmsnarl,โอรงเก,config/portrait/speedranktouxiang/img_861_cmjm@.png,4343,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3139,葱游兵,蔥遊兵,Sirfetch'd,Sirfetch'd,창파나이트,Sirfetch'd,เนกิกะไนต์,config/portrait/speedranktouxiang/img_865_cyb@.png,4351,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3140,鳃鱼龙,鰓魚龍,Dracozolt,Dracozolt,어래곤,Dracozolt,อุโอะจิรากอน,config/portrait/speedranktouxiang/img_882_syl@.png,4361,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3141,多龙梅西亚,多龍梅西亞,Dreepy,Dreepy,드라꼰,Dreepy,โดรอนช์,config/portrait/speedranktouxiang/img_885_dlmxy@.png,4371,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3142,多龙奇,多龍奇,Drakloak,Drakloak,드래런치,Drakloak,โดรอนช์,config/portrait/speedranktouxiang/img_886_dlq@.png,4372,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3143,多龙巴鲁托,多龍巴魯托,Dragapult,Dragapult,드래펄트,Dragapult,โดรพัลโต,config/portrait/speedranktouxiang/img_887_dlblt@.png,4373,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3144,熊徒弟,熊徒弟,Kubfu,Kubfu,치고마,Kubfu,ดาจิกุมะ,config/portrait/speedranktouxiang/img_891_xtd@.png,4381,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3145,武道熊师·一击流,武道熊師 (一擊流),Urshifu (Single Strike Style),Urshifu (Nhất Kích),우라오스 (일격의 태세),Urshifu (Single Strike Style),วูลาโอส (อิจิเงคิโนะคาตะ),config/portrait/speedranktouxiang/img_892_wdxs@.png,4382,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3146,武道熊师·连击流,武道熊師 (連擊流),Urshifu (Rapid Strike Style),Urshifu (Liên Kích),우라오스 (연격의 태세),Urshifu (Rapid Strike Style),วูลาโอส (เร็นเงคิโนะคาตะ),config/portrait/speedranktouxiang/img_892_wdxsljl@.png,4383,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3147,雷吉艾勒奇,雷吉艾勒奇,Regieleki,Regieleki,레지에레키,Regieleki,เรจิเอเลคิ,config/portrait/speedranktouxiang/img_894_ljalq@.png,4391,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3148,雷吉铎拉戈,雷吉鐸拉戈,Regidrago,Regidrago,레지드래고,Regidrago,เรจิดราโก,config/portrait/speedranktouxiang/img_895_ljdlg@.png,4401,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3149,雪暴马,雪暴馬,Glastrier,Glastrier,버드렉스 (백마),Glastrier,บริザードโปส,config/portrait/speedranktouxiang/img_896_xbm@.png,4411,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3150,灵幽马,靈幽馬,Spectrier,Spectrier,버드렉스 (흑마),Spectrier,เรอิสโปส,config/portrait/speedranktouxiang/img_897_lym@.png,4421,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3151,呆火鳄,呆火鱷,Fuecoco,Fuecoco,뜨아거,Fuecoco,โฮเกตะ,config/portrait/speedranktouxiang/img_909_dhe@.png,4431,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3152,炙烫鳄,炙燙鱷,Crocalor,Crocalor,악뜨거,Crocalor,อาชิเกทส์,config/portrait/speedranktouxiang/img_910_zte@.png,4432,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3153,骨纹巨声鳄,骨紋巨聲鱷,Skeledirge,Skeledirge,라우드본,Skeledirge,ราวด์โบน,config/portrait/speedranktouxiang/img_911_gwjse@.png,4433,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3154,迷你芙,迷你芙,Smoliv,Smoliv,미니브,Smoliv,มิเนฟุ,config/portrait/speedranktouxiang/img_928_mnf@.png,4441,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3155,奥利纽,奧利紐,Dolliv,Dolliv,올리뇨,Dolliv,โอรีนิว,config/portrait/speedranktouxiang/img_929_aln@.png,4442,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
3156,奥利瓦,奧利瓦,Arboliva,Arboliva,올리르바,Arboliva,โอรีวา,config/portrait/speedranktouxiang/img_930_alw@.png,4443,,,,,解锁对应精灵图鉴后获得,特殊途徑解鎖,Special path unlocking,Special path unlocking,특수 경로로 개방,,
