变量名,huodongID,level,needExp,normalAward,eliteAward,specialAward,texiao
8018,1014,318,30,{850=250},{851=100;502=50},0,<>
8019,1014,319,30,{520=50},{4000=300},0,<>
8020,1014,320,30,{532=10},{533=10;539=50},1,<1;2;3>
8021,1014,321,30,{14=150},{500=10;talent_point=20},0,<>
8022,1014,322,30,{5000=50},{930=100},0,<>
8023,1014,323,30,{451=150},{502=50;452=300},0,<>
8024,1014,324,30,{gold=5000000},{gold=10000000},0,<>
8025,1014,325,30,{2103=50},{2103=100;16=200},0,<>
8026,1014,326,30,{902=50},{602=100},0,<>
8027,1014,327,30,{850=200},{851=100;502=50},0,<>
8028,1014,328,30,{520=50},{521=50},0,<>
8029,1014,329,30,{529=300},{529=500},0,<>
8030,1014,330,30,{532=10},{533=10},1,<1;2>
8031,1014,331,30,{151=200},{152=20},0,<>
8032,1014,332,30,{453=200},{529=2000;talent_point=30},0,<>
8033,1014,333,30,{5000=50},{930=100},0,<>
8034,1014,334,30,{605=60},{502=50;452=300},0,<>
8035,1014,335,30,{124=50},{121=50},0,<>
8036,1014,336,30,{2103=50},{2103=100;16=200},0,<>
8037,1014,337,30,{4000=200},{602=100},0,<>
8038,1014,338,30,{850=250},{851=100;502=50},0,<>
8039,1014,339,30,{520=50},{4000=300},0,<>
8040,1014,340,30,{532=10},{533=10;539=50},1,<1;2;3>
8041,1014,341,30,{14=150},{500=10;talent_point=20},0,<>
8042,1014,342,30,{5000=50},{930=100},0,<>
8043,1014,343,30,{451=150},{502=50;452=300},0,<>
8044,1014,344,30,{gold=5000000},{gold=10000000},0,<>
8045,1014,345,30,{2103=50},{2103=100;16=200},0,<>
8046,1014,346,30,{902=50},{602=100},0,<>
8047,1014,347,30,{850=200},{851=100;502=50},0,<>
8048,1014,348,30,{520=50},{521=50},0,<>
8049,1014,349,30,{529=300},{529=500},0,<>
8050,1014,350,30,{532=10},{533=10},1,<1;2>
8051,1014,351,30,{151=200},{152=20},0,<>
8052,1014,352,30,{453=200},{529=2000;talent_point=30},0,<>
8053,1014,353,30,{5000=50},{930=100},0,<>
8054,1014,354,30,{605=60},{502=50;452=300},0,<>
8055,1014,355,30,{124=50},{121=50},0,<>
8056,1014,356,30,{2103=50},{2103=100;16=200},0,<>
8057,1014,357,30,{4000=200},{602=100},0,<>
8058,1014,358,30,{850=250},{851=100;502=50},0,<>
8059,1014,359,30,{520=50},{4000=300},0,<>
8060,1014,360,30,{532=10},{533=10;539=50},1,<1;2;3>
8061,1014,361,30,{14=150},{500=10;talent_point=20},0,<>
8062,1014,362,30,{5000=50},{930=100},0,<>
8063,1014,363,30,{451=150},{502=50;452=300},0,<>
8064,1014,364,30,{gold=5000000},{gold=10000000},0,<>
8065,1014,365,30,{2103=50},{2103=100;16=200},0,<>
8066,1014,366,30,{902=50},{602=100},0,<>
8067,1014,367,30,{850=200},{851=100;502=50},0,<>
8068,1014,368,30,{520=50},{521=50},0,<>
8069,1014,369,30,{529=300},{529=500},0,<>
8070,1014,370,30,{532=10},{533=10},1,<1;2>
8071,1014,371,30,{151=200},{152=20},0,<>
8072,1014,372,30,{453=200},{529=2000;talent_point=30},0,<>
8073,1014,373,30,{5000=50},{930=100},0,<>
8074,1014,374,30,{605=60},{502=50;452=300},0,<>
8075,1014,375,30,{124=50},{121=50},0,<>
8076,1014,376,30,{2103=50},{2103=100;16=200},0,<>
8077,1014,377,30,{4000=200},{602=100},0,<>
8078,1014,378,30,{850=250},{851=100;502=50},0,<>
8079,1014,379,30,{520=50},{4000=300},0,<>
8080,1014,380,30,{532=10},{533=10;539=50},1,<1;2;3>
8081,1014,381,30,{14=150},{500=10;talent_point=20},0,<>
8082,1014,382,30,{5000=50},{930=100},0,<>
8083,1014,383,30,{451=150},{502=50;452=300},0,<>
8084,1014,384,30,{gold=5000000},{gold=10000000},0,<>
8085,1014,385,30,{2103=50},{2103=100;16=200},0,<>
8086,1014,386,30,{902=50},{602=100},0,<>
8087,1014,387,30,{850=200},{851=100;502=50},0,<>
8088,1014,388,30,{520=50},{521=50},0,<>
8089,1014,389,30,{529=300},{529=500},0,<>
8090,1014,390,30,{532=10},{533=10},1,<1;2>
8091,1014,391,30,{151=200},{152=20},0,<>
8092,1014,392,30,{453=200},{529=2000;talent_point=30},0,<>
8093,1014,393,30,{5000=50},{930=100},0,<>
8094,1014,394,30,{605=60},{502=50;452=300},0,<>
8095,1014,395,30,{124=50},{121=50},0,<>
8096,1014,396,30,{2103=50},{2103=100;16=200},0,<>
8097,1014,397,30,{4000=200},{602=100},0,<>
8098,1014,398,30,{850=250},{851=100;502=50},0,<>
8099,1014,399,30,{520=50},{4000=300},0,<>
8100,1014,400,30,{532=10},{533=10;539=50},1,<1;2;3>
8101,1015,1,10,{9003=1},{2477=1;card={id=9071}},0,<>
8102,1015,2,10,{14=150},{500=10;talent_point=20},0,<>
8103,1015,3,10,{5000=50},{930=100},0,<>
8104,1015,4,10,{451=150},{502=50;452=300},0,<>
8105,1015,5,10,{gold=5000000},{gold=10000000},0,<>
8106,1015,6,10,{2103=50},{2103=100;16=200},0,<>
8107,1015,7,10,{902=50},{602=100},0,<>
8108,1015,8,10,{850=200},{851=100;502=50},0,<>
8109,1015,9,10,{520=50},{521=50},0,<>
8110,1015,10,10,{2077=1},{500=100},1,<1;2>
8111,1015,11,10,{151=200},{152=20},0,<>
8112,1015,12,10,{453=200},{529=2000;talent_point=30},0,<>
8113,1015,13,10,{5000=50},{930=100},0,<>
8114,1015,14,10,{605=60},{502=50;452=300},0,<>
8115,1015,15,10,{124=50},{121=50},0,<>
8116,1015,16,10,{2103=50},{2103=100;16=200},0,<>
8117,1015,17,10,{4000=200},{602=100},0,<>
8118,1015,18,10,{850=250},{851=100;502=50},0,<>
8119,1015,19,10,{520=50},{4000=300},0,<>
8120,1015,20,10,{6108=1},{rmb=98000;6108=2},1,<1;2;3>
8121,1015,21,10,{14=150},{500=10;talent_point=20},0,<>
8122,1015,22,10,{5000=50},{930=100},0,<>
8123,1015,23,10,{451=150},{502=50;452=300},0,<>
8124,1015,24,10,{gold=5000000},{gold=10000000},0,<>
8125,1015,25,10,{2103=50},{2103=100;16=200},0,<>
8126,1015,26,10,{902=50},{602=100},0,<>
8127,1015,27,10,{850=200},{851=100;502=50},0,<>
8128,1015,28,10,{520=50},{521=50},0,<>
8129,1015,29,10,{529=300},{529=500},0,<>
8130,1015,30,10,{2152=5},{2153=3},1,<1;2>
8131,1015,31,10,{151=200},{152=20},0,<>
8132,1015,32,10,{453=200},{529=2000;talent_point=30},0,<>
8133,1015,33,10,{5000=50},{930=100},0,<>
8134,1015,34,10,{605=60},{502=50;452=300},0,<>
8135,1015,35,10,{124=50},{121=50},0,<>
8136,1015,36,10,{2103=50},{2103=100;16=200},0,<>
8137,1015,37,10,{4000=200},{602=100},0,<>
8138,1015,38,10,{850=250},{851=100;502=50},0,<>
8139,1015,39,10,{520=50},{4000=300},0,<>
8140,1015,40,10,{gold=5000000},{503=10;2190=1},1,<1;2;3>
8141,1015,41,10,{14=150},{500=10;talent_point=20},0,<>
8142,1015,42,10,{5000=50},{930=100},0,<>
8143,1015,43,10,{451=150},{502=50;452=300},0,<>
8144,1015,44,10,{gold=5000000},{gold=10000000},0,<>
8145,1015,45,10,{2103=50},{2103=100;16=200},0,<>
8146,1015,46,10,{902=50},{602=100},0,<>
8147,1015,47,10,{850=200},{851=100;502=50},0,<>
8148,1015,48,10,{520=50},{521=50},0,<>
8149,1015,49,10,{529=300},{529=500},0,<>
8150,1015,50,10,{532=10},{533=10},1,<1;2>
8151,1015,51,10,{151=200},{152=20},0,<>
8152,1015,52,10,{453=200},{529=2000;talent_point=30},0,<>
8153,1015,53,10,{5000=50},{930=100},0,<>
8154,1015,54,10,{605=60},{502=50;452=300},0,<>
8155,1015,55,10,{124=50},{121=50},0,<>
8156,1015,56,10,{2103=50},{2103=100;16=200},0,<>
8157,1015,57,10,{4000=200},{602=100},0,<>
8158,1015,58,10,{850=250},{851=100;502=50},0,<>
8159,1015,59,10,{520=50},{4000=300},0,<>
8160,1015,60,10,{532=10},{533=10;539=50},1,<1;2;3>
8161,1015,61,10,{14=150},{500=10;talent_point=20},0,<>
8162,1015,62,10,{5000=50},{930=100},0,<>
8163,1015,63,10,{451=150},{502=50;452=300},0,<>
8164,1015,64,10,{gold=5000000},{gold=10000000},0,<>
8165,1015,65,10,{2103=50},{2103=100;16=200},0,<>
8166,1015,66,10,{902=50},{602=100},0,<>
8167,1015,67,10,{850=200},{851=100;502=50},0,<>
8168,1015,68,10,{520=50},{521=50},0,<>
8169,1015,69,10,{529=300},{529=500},0,<>
8170,1015,70,10,{532=10},{533=10},1,<1;2>
8171,1015,71,10,{151=200},{152=20},0,<>
8172,1015,72,10,{453=200},{529=2000;talent_point=30},0,<>
8173,1015,73,10,{5000=50},{930=100},0,<>
8174,1015,74,10,{605=60},{502=50;452=300},0,<>
8175,1015,75,10,{124=50},{121=50},0,<>
8176,1015,76,10,{2103=50},{2103=100;16=200},0,<>
8177,1015,77,10,{4000=200},{602=100},0,<>
8178,1015,78,10,{850=250},{851=100;502=50},0,<>
8179,1015,79,10,{520=50},{4000=300},0,<>
8180,1015,80,10,{532=10},{533=10;539=50},1,<1;2;3>
8181,1015,81,10,{14=150},{500=10;talent_point=20},0,<>
8182,1015,82,10,{5000=50},{930=100},0,<>
8183,1015,83,10,{451=150},{502=50;452=300},0,<>
8184,1015,84,10,{gold=5000000},{gold=10000000},0,<>
8185,1015,85,10,{2103=50},{2103=100;16=200},0,<>
8186,1015,86,10,{902=50},{602=100},0,<>
8187,1015,87,10,{850=200},{851=100;502=50},0,<>
8188,1015,88,10,{520=50},{521=50},0,<>
8189,1015,89,10,{529=300},{529=500},0,<>
8190,1015,90,10,{532=10},{533=10},1,<1;2>
8191,1015,91,10,{151=200},{152=20},0,<>
8192,1015,92,10,{453=200},{529=2000;talent_point=30},0,<>
8193,1015,93,10,{5000=50},{930=100},0,<>
8194,1015,94,10,{605=60},{502=50;452=300},0,<>
8195,1015,95,10,{124=50},{121=50},0,<>
8196,1015,96,10,{2103=50},{2103=100;16=200},0,<>
8197,1015,97,10,{4000=200},{602=100},0,<>
8198,1015,98,10,{850=250},{851=100;502=50},0,<>
8199,1015,99,10,{520=50},{4000=300},0,<>
8200,1015,100,10,{532=10},{533=10;539=50},1,<1;2;3>
8201,1015,101,10,{14=150},{500=10;talent_point=20},0,<>
8202,1015,102,10,{5000=50},{930=100},0,<>
8203,1015,103,10,{451=150},{502=50;452=300},0,<>
8204,1015,104,10,{gold=5000000},{gold=10000000},0,<>
8205,1015,105,10,{2103=50},{2103=100;16=200},0,<>
8206,1015,106,10,{902=50},{602=100},0,<>
8207,1015,107,10,{850=200},{851=100;502=50},0,<>
8208,1015,108,10,{520=50},{521=50},0,<>
8209,1015,109,10,{529=300},{529=500},0,<>
8210,1015,110,10,{532=10},{533=10},1,<1;2>
8211,1015,111,10,{151=200},{152=20},0,<>
8212,1015,112,10,{453=200},{529=2000;talent_point=30},0,<>
8213,1015,113,10,{5000=50},{930=100},0,<>
8214,1015,114,10,{605=60},{502=50;452=300},0,<>
8215,1015,115,10,{124=50},{121=50},0,<>
8216,1015,116,10,{2103=50},{2103=100;16=200},0,<>
8217,1015,117,10,{4000=200},{602=100},0,<>
8218,1015,118,10,{850=250},{851=100;502=50},0,<>
8219,1015,119,10,{520=50},{4000=300},0,<>
8220,1015,120,10,{532=10},{533=10;539=50},1,<1;2;3>
8221,1015,121,10,{14=150},{500=10;talent_point=20},0,<>
8222,1015,122,10,{5000=50},{930=100},0,<>
8223,1015,123,10,{451=150},{502=50;452=300},0,<>
8224,1015,124,10,{gold=5000000},{gold=10000000},0,<>
8225,1015,125,10,{2103=50},{2103=100;16=200},0,<>
8226,1015,126,10,{902=50},{602=100},0,<>
8227,1015,127,10,{850=200},{851=100;502=50},0,<>
8228,1015,128,10,{520=50},{521=50},0,<>
8229,1015,129,10,{529=300},{529=500},0,<>
8230,1015,130,10,{532=10},{533=10},1,<1;2>
8231,1015,131,10,{151=200},{152=20},0,<>
8232,1015,132,10,{453=200},{529=2000;talent_point=30},0,<>
8233,1015,133,10,{5000=50},{930=100},0,<>
8234,1015,134,10,{605=60},{502=50;452=300},0,<>
8235,1015,135,10,{124=50},{121=50},0,<>
8236,1015,136,10,{2103=50},{2103=100;16=200},0,<>
8237,1015,137,10,{4000=200},{602=100},0,<>
8238,1015,138,10,{850=250},{851=100;502=50},0,<>
8239,1015,139,10,{520=50},{4000=300},0,<>
8240,1015,140,10,{532=10},{533=10;539=50},1,<1;2;3>
8241,1015,141,10,{14=150},{500=10;talent_point=20},0,<>
8242,1015,142,10,{5000=50},{930=100},0,<>
8243,1015,143,10,{451=150},{502=50;452=300},0,<>
8244,1015,144,10,{gold=5000000},{gold=10000000},0,<>
8245,1015,145,10,{2103=50},{2103=100;16=200},0,<>
8246,1015,146,10,{902=50},{602=100},0,<>
8247,1015,147,10,{850=200},{851=100;502=50},0,<>
8248,1015,148,10,{520=50},{521=50},0,<>
8249,1015,149,10,{529=300},{529=500},0,<>
8250,1015,150,10,{532=10},{533=10},1,<1;2>
8251,1015,151,10,{151=200},{152=20},0,<>
8252,1015,152,10,{453=200},{529=2000;talent_point=30},0,<>
8253,1015,153,10,{5000=50},{930=100},0,<>
8254,1015,154,10,{605=60},{502=50;452=300},0,<>
8255,1015,155,10,{124=50},{121=50},0,<>
8256,1015,156,10,{2103=50},{2103=100;16=200},0,<>
8257,1015,157,10,{4000=200},{602=100},0,<>
8258,1015,158,10,{850=250},{851=100;502=50},0,<>
8259,1015,159,10,{520=50},{4000=300},0,<>
8260,1015,160,10,{532=10},{533=10;539=50},1,<1;2;3>
8261,1015,161,10,{14=150},{500=10;talent_point=20},0,<>
8262,1015,162,10,{5000=50},{930=100},0,<>
8263,1015,163,10,{451=150},{502=50;452=300},0,<>
8264,1015,164,10,{gold=5000000},{gold=10000000},0,<>
8265,1015,165,10,{2103=50},{2103=100;16=200},0,<>
8266,1015,166,10,{902=50},{602=100},0,<>
8267,1015,167,10,{850=200},{851=100;502=50},0,<>
8268,1015,168,10,{520=50},{521=50},0,<>
8269,1015,169,10,{529=300},{529=500},0,<>
8270,1015,170,10,{532=10},{533=10},1,<1;2>
8271,1015,171,10,{151=200},{152=20},0,<>
8272,1015,172,10,{453=200},{529=2000;talent_point=30},0,<>
8273,1015,173,10,{5000=50},{930=100},0,<>
8274,1015,174,10,{605=60},{502=50;452=300},0,<>
8275,1015,175,10,{124=50},{121=50},0,<>
8276,1015,176,10,{2103=50},{2103=100;16=200},0,<>
8277,1015,177,10,{4000=200},{602=100},0,<>
8278,1015,178,10,{850=250},{851=100;502=50},0,<>
8279,1015,179,10,{520=50},{4000=300},0,<>
8280,1015,180,10,{532=10},{533=10;539=50},1,<1;2;3>
8281,1015,181,10,{14=150},{500=10;talent_point=20},0,<>
8282,1015,182,10,{5000=50},{930=100},0,<>
8283,1015,183,10,{451=150},{502=50;452=300},0,<>
8284,1015,184,10,{gold=5000000},{gold=10000000},0,<>
8285,1015,185,10,{2103=50},{2103=100;16=200},0,<>
8286,1015,186,10,{902=50},{602=100},0,<>
8287,1015,187,10,{850=200},{851=100;502=50},0,<>
8288,1015,188,10,{520=50},{521=50},0,<>
8289,1015,189,10,{529=300},{529=500},0,<>
8290,1015,190,10,{532=10},{533=10},1,<1;2>
8291,1015,191,10,{151=200},{152=20},0,<>
8292,1015,192,10,{453=200},{529=2000;talent_point=30},0,<>
8293,1015,193,10,{5000=50},{930=100},0,<>
8294,1015,194,10,{605=60},{502=50;452=300},0,<>
8295,1015,195,10,{124=50},{121=50},0,<>
8296,1015,196,10,{2103=50},{2103=100;16=200},0,<>
8297,1015,197,10,{4000=200},{602=100},0,<>
8298,1015,198,10,{850=250},{851=100;502=50},0,<>
8299,1015,199,10,{520=50},{4000=300},0,<>
8300,1015,200,10,{532=10},{533=10;539=50},1,<1;2;3>
8301,1015,201,10,{14=150},{500=10;talent_point=20},0,<>
8302,1015,202,10,{5000=50},{930=100},0,<>
8303,1015,203,10,{451=150},{502=50;452=300},0,<>
8304,1015,204,10,{gold=5000000},{gold=10000000},0,<>
8305,1015,205,10,{2103=50},{2103=100;16=200},0,<>
8306,1015,206,10,{902=50},{602=100},0,<>
8307,1015,207,10,{850=200},{851=100;502=50},0,<>
8308,1015,208,10,{520=50},{521=50},0,<>
8309,1015,209,10,{529=300},{529=500},0,<>
8310,1015,210,10,{532=10},{533=10},1,<1;2>
8311,1015,211,10,{151=200},{152=20},0,<>
8312,1015,212,10,{453=200},{529=2000;talent_point=30},0,<>
8313,1015,213,10,{5000=50},{930=100},0,<>
8314,1015,214,10,{605=60},{502=50;452=300},0,<>
8315,1015,215,10,{124=50},{121=50},0,<>
8316,1015,216,10,{2103=50},{2103=100;16=200},0,<>
8317,1015,217,10,{4000=200},{602=100},0,<>
8318,1015,218,10,{850=250},{851=100;502=50},0,<>
8319,1015,219,10,{520=50},{4000=300},0,<>
8320,1015,220,10,{532=10},{533=10;539=50},1,<1;2;3>
8321,1015,221,10,{14=150},{500=10;talent_point=20},0,<>
8322,1015,222,10,{5000=50},{930=100},0,<>
8323,1015,223,10,{451=150},{502=50;452=300},0,<>
8324,1015,224,10,{gold=5000000},{gold=10000000},0,<>
8325,1015,225,10,{2103=50},{2103=100;16=200},0,<>
8326,1015,226,10,{902=50},{602=100},0,<>
8327,1015,227,10,{850=200},{851=100;502=50},0,<>
8328,1015,228,10,{520=50},{521=50},0,<>
8329,1015,229,10,{529=300},{529=500},0,<>
8330,1015,230,10,{532=10},{533=10},1,<1;2>
8331,1015,231,10,{151=200},{152=20},0,<>
8332,1015,232,10,{453=200},{529=2000;talent_point=30},0,<>
8333,1015,233,10,{5000=50},{930=100},0,<>
8334,1015,234,10,{605=60},{502=50;452=300},0,<>
8335,1015,235,10,{124=50},{121=50},0,<>
8336,1015,236,10,{2103=50},{2103=100;16=200},0,<>
8337,1015,237,10,{4000=200},{602=100},0,<>
8338,1015,238,10,{850=250},{851=100;502=50},0,<>
8339,1015,239,10,{520=50},{4000=300},0,<>
8340,1015,240,10,{532=10},{533=10;539=50},1,<1;2;3>
8341,1015,241,10,{14=150},{500=10;talent_point=20},0,<>
8342,1015,242,10,{5000=50},{930=100},0,<>
8343,1015,243,10,{451=150},{502=50;452=300},0,<>
8344,1015,244,10,{gold=5000000},{gold=10000000},0,<>
8345,1015,245,10,{2103=50},{2103=100;16=200},0,<>
8346,1015,246,10,{902=50},{602=100},0,<>
8347,1015,247,10,{850=200},{851=100;502=50},0,<>
8348,1015,248,10,{520=50},{521=50},0,<>
8349,1015,249,10,{529=300},{529=500},0,<>
8350,1015,250,10,{532=10},{533=10},1,<1;2>
8351,1015,251,10,{151=200},{152=20},0,<>
8352,1015,252,10,{453=200},{529=2000;talent_point=30},0,<>
8353,1015,253,10,{5000=50},{930=100},0,<>
8354,1015,254,10,{605=60},{502=50;452=300},0,<>
8355,1015,255,10,{124=50},{121=50},0,<>
8356,1015,256,10,{2103=50},{2103=100;16=200},0,<>
8357,1015,257,10,{4000=200},{602=100},0,<>
8358,1015,258,10,{850=250},{851=100;502=50},0,<>
8359,1015,259,10,{520=50},{4000=300},0,<>
8360,1015,260,10,{532=10},{533=10;539=50},1,<1;2;3>
8361,1015,261,10,{14=150},{500=10;talent_point=20},0,<>
8362,1015,262,10,{5000=50},{930=100},0,<>
8363,1015,263,10,{451=150},{502=50;452=300},0,<>
8364,1015,264,10,{gold=5000000},{gold=10000000},0,<>
8365,1015,265,10,{2103=50},{2103=100;16=200},0,<>
8366,1015,266,10,{902=50},{602=100},0,<>
8367,1015,267,10,{850=200},{851=100;502=50},0,<>
8368,1015,268,10,{520=50},{521=50},0,<>
8369,1015,269,10,{529=300},{529=500},0,<>
8370,1015,270,10,{532=10},{533=10},1,<1;2>
8371,1015,271,10,{151=200},{152=20},0,<>
8372,1015,272,10,{453=200},{529=2000;talent_point=30},0,<>
8373,1015,273,10,{5000=50},{930=100},0,<>
8374,1015,274,10,{605=60},{502=50;452=300},0,<>
8375,1015,275,10,{124=50},{121=50},0,<>
8376,1015,276,10,{2103=50},{2103=100;16=200},0,<>
8377,1015,277,10,{4000=200},{602=100},0,<>
8378,1015,278,10,{850=250},{851=100;502=50},0,<>
8379,1015,279,10,{520=50},{4000=300},0,<>
8380,1015,280,10,{532=10},{533=10;539=50},1,<1;2;3>
8381,1015,281,10,{14=150},{500=10;talent_point=20},0,<>
8382,1015,282,10,{5000=50},{930=100},0,<>
8383,1015,283,10,{451=150},{502=50;452=300},0,<>
8384,1015,284,10,{gold=5000000},{gold=10000000},0,<>
8385,1015,285,10,{2103=50},{2103=100;16=200},0,<>
8386,1015,286,10,{902=50},{602=100},0,<>
8387,1015,287,10,{850=200},{851=100;502=50},0,<>
8388,1015,288,10,{520=50},{521=50},0,<>
8389,1015,289,10,{529=300},{529=500},0,<>
8390,1015,290,10,{532=10},{533=10},1,<1;2>
8391,1015,291,10,{151=200},{152=20},0,<>
8392,1015,292,10,{453=200},{529=2000;talent_point=30},0,<>
8393,1015,293,10,{5000=50},{930=100},0,<>
8394,1015,294,10,{605=60},{502=50;452=300},0,<>
8395,1015,295,10,{124=50},{121=50},0,<>
8396,1015,296,10,{2103=50},{2103=100;16=200},0,<>
8397,1015,297,10,{4000=200},{602=100},0,<>
8398,1015,298,10,{850=250},{851=100;502=50},0,<>
8399,1015,299,10,{520=50},{4000=300},0,<>
8400,1015,300,10,{532=10},{533=10;539=50},1,<1;2;3>
8401,1015,301,10,{14=150},{500=10;talent_point=20},0,<>
8402,1015,302,10,{5000=50},{930=100},0,<>
8403,1015,303,10,{451=150},{502=50;452=300},0,<>
8404,1015,304,10,{gold=5000000},{gold=10000000},0,<>
8405,1015,305,10,{2103=50},{2103=100;16=200},0,<>
8406,1015,306,10,{902=50},{602=100},0,<>
8407,1015,307,10,{850=200},{851=100;502=50},0,<>
8408,1015,308,10,{520=50},{521=50},0,<>
8409,1015,309,10,{529=300},{529=500},0,<>
8410,1015,310,10,{532=10},{533=10},1,<1;2>
8411,1015,311,10,{151=200},{152=20},0,<>
8412,1015,312,10,{453=200},{529=2000;talent_point=30},0,<>
8413,1015,313,10,{5000=50},{930=100},0,<>
8414,1015,314,10,{605=60},{502=50;452=300},0,<>
8415,1015,315,10,{124=50},{121=50},0,<>
8416,1015,316,10,{2103=50},{2103=100;16=200},0,<>
8417,1015,317,10,{4000=200},{602=100},0,<>
8418,1015,318,10,{850=250},{851=100;502=50},0,<>
8419,1015,319,10,{520=50},{4000=300},0,<>
8420,1015,320,10,{532=10},{533=10;539=50},1,<1;2;3>
8421,1015,321,10,{14=150},{500=10;talent_point=20},0,<>
8422,1015,322,10,{5000=50},{930=100},0,<>
8423,1015,323,10,{451=150},{502=50;452=300},0,<>
8424,1015,324,10,{gold=5000000},{gold=10000000},0,<>
8425,1015,325,10,{2103=50},{2103=100;16=200},0,<>
8426,1015,326,10,{902=50},{602=100},0,<>
8427,1015,327,10,{850=200},{851=100;502=50},0,<>
8428,1015,328,10,{520=50},{521=50},0,<>
8429,1015,329,10,{529=300},{529=500},0,<>
8430,1015,330,10,{532=10},{533=10},1,<1;2>
8431,1015,331,10,{151=200},{152=20},0,<>
8432,1015,332,10,{453=200},{529=2000;talent_point=30},0,<>
8433,1015,333,10,{5000=50},{930=100},0,<>
8434,1015,334,10,{605=60},{502=50;452=300},0,<>
8435,1015,335,10,{124=50},{121=50},0,<>
8436,1015,336,10,{2103=50},{2103=100;16=200},0,<>
8437,1015,337,10,{4000=200},{602=100},0,<>
8438,1015,338,10,{850=250},{851=100;502=50},0,<>
8439,1015,339,10,{520=50},{4000=300},0,<>
8440,1015,340,10,{532=10},{533=10;539=50},1,<1;2;3>
8441,1015,341,10,{14=150},{500=10;talent_point=20},0,<>
8442,1015,342,10,{5000=50},{930=100},0,<>
8443,1015,343,10,{451=150},{502=50;452=300},0,<>
8444,1015,344,10,{gold=5000000},{gold=10000000},0,<>
8445,1015,345,10,{2103=50},{2103=100;16=200},0,<>
8446,1015,346,10,{902=50},{602=100},0,<>
8447,1015,347,10,{850=200},{851=100;502=50},0,<>
8448,1015,348,10,{520=50},{521=50},0,<>
8449,1015,349,10,{529=300},{529=500},0,<>
8450,1015,350,10,{532=10},{533=10},1,<1;2>
8451,1015,351,10,{151=200},{152=20},0,<>
8452,1015,352,10,{453=200},{529=2000;talent_point=30},0,<>
8453,1015,353,10,{5000=50},{930=100},0,<>
8454,1015,354,10,{605=60},{502=50;452=300},0,<>
8455,1015,355,10,{124=50},{121=50},0,<>
8456,1015,356,10,{2103=50},{2103=100;16=200},0,<>
8457,1015,357,10,{4000=200},{602=100},0,<>
8458,1015,358,10,{850=250},{851=100;502=50},0,<>
8459,1015,359,10,{520=50},{4000=300},0,<>
8460,1015,360,10,{532=10},{533=10;539=50},1,<1;2;3>
8461,1015,361,10,{14=150},{500=10;talent_point=20},0,<>
8462,1015,362,10,{5000=50},{930=100},0,<>
8463,1015,363,10,{451=150},{502=50;452=300},0,<>
8464,1015,364,10,{gold=5000000},{gold=10000000},0,<>
8465,1015,365,10,{2103=50},{2103=100;16=200},0,<>
8466,1015,366,10,{902=50},{602=100},0,<>
8467,1015,367,10,{850=200},{851=100;502=50},0,<>
8468,1015,368,10,{520=50},{521=50},0,<>
8469,1015,369,10,{529=300},{529=500},0,<>
8470,1015,370,10,{532=10},{533=10},1,<1;2>
8471,1015,371,10,{151=200},{152=20},0,<>
8472,1015,372,10,{453=200},{529=2000;talent_point=30},0,<>
8473,1015,373,10,{5000=50},{930=100},0,<>
8474,1015,374,10,{605=60},{502=50;452=300},0,<>
8475,1015,375,10,{124=50},{121=50},0,<>
8476,1015,376,10,{2103=50},{2103=100;16=200},0,<>
8477,1015,377,10,{4000=200},{602=100},0,<>
8478,1015,378,10,{850=250},{851=100;502=50},0,<>
8479,1015,379,10,{520=50},{4000=300},0,<>
8480,1015,380,10,{532=10},{533=10;539=50},1,<1;2;3>
8481,1015,381,10,{14=150},{500=10;talent_point=20},0,<>
8482,1015,382,10,{5000=50},{930=100},0,<>
8483,1015,383,10,{451=150},{502=50;452=300},0,<>
8484,1015,384,10,{gold=5000000},{gold=10000000},0,<>
8485,1015,385,10,{2103=50},{2103=100;16=200},0,<>
8486,1015,386,10,{902=50},{602=100},0,<>
8487,1015,387,10,{850=200},{851=100;502=50},0,<>
8488,1015,388,10,{520=50},{521=50},0,<>
8489,1015,389,10,{529=300},{529=500},0,<>
8490,1015,390,10,{532=10},{533=10},1,<1;2>
8491,1015,391,10,{151=200},{152=20},0,<>
8492,1015,392,10,{453=200},{529=2000;talent_point=30},0,<>
8493,1015,393,10,{5000=50},{930=100},0,<>
8494,1015,394,10,{605=60},{502=50;452=300},0,<>
8495,1015,395,10,{124=50},{121=50},0,<>
