变量名,eventID,_name,delay,sound,damageSeg,hpSeg,segInterval,shaker,music,zOrder ,move,show,effectType,effectRes,effectArgs,otherEventIDs,follow,onlyTargetShow,jumpFlag,control
468336,898694,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.66;screenPos=0;offsetY=-350;addTolayer=-1;aniLoop=false;zorder=1;offsetX=-350;lastTime=4833.3;aniName=heimawang_skill2},,,TRUE,,
702111,94701,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
702121,94702,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
702131,94703,,,,<0.5;0.5>,,<0;200>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
702132,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,<{zorder=9999;delay=0;lastTime=30000}>,,<{hide=false;delay=0;lastTime=30000}>,,,,<90;94791>,{bones=<hitman_move1;hitman_move2>},TRUE,,
702133,94791,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_shinygengguimega/hero_shinygengguimega.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=1;aniLoop=false;zorder=99999;offsetX=0;lastTime=19867;aniName=skill2_2},,,TRUE,,
702141,94704,,,,<1>,,<0>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,{lifeBar={show=true}}
702211,94801,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
702221,94802,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
702231,94803,,,,<0.5;0.5>,,<0;200>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
702232,94804,,,,<0.5;0.5>,,<0;200>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
702233,94805,,,,<0.5;0.5>,,<0;200>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
702234,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,<{zorder=9999;delay=0;lastTime=30000}>,,<{hide=false;delay=0;lastTime=30000}>,,,,<90>,{bones=<hitman_move1;hitman_move2;hitman_move3>},TRUE,,
707111,794001,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
707121,794002,,,,<0.25;0.25;0.25;0.25>,,<0;300;300;300>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
707131,794006,,,,<0.25;0.25;0.25;0.25>,,<0;1000;1000;1000>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
707132,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,{bones=<hitman_move>},TRUE,,
707133,794092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_baojiwen/hero_baojiwen.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=1;aniLoop=false;zorder=1;offsetX=0;lastTime=17500;delay=0;aniName=skill2_qian},,,TRUE,,
708111,151101,,,,<0.5;0.5>,,<0;900>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
708121,151103,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
708131,151104,,,,<1>,,<0>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
708132,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,<{hide=true;delay=0;lastTime=22166.6}>,,,,<90;151191;151192;151193;151194;151195>,,TRUE,,
708133,151191,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/haidi.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=1;aniLoop=false;zorder=150;offsetX=0;lastTime=22166.6;aniName=qiyuanmenghuan_skill2_qian},,,TRUE,,
708134,151192,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/huahai.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=5;offsetX=0;lastTime=22166.6;aniName=qiyuanmenghuan_skill2},,,TRUE,,
708135,151193,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/haidi.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=4;offsetX=0;lastTime=22166.6;aniName=qiyuanmenghuan_skill2_hou},,,TRUE,,
708136,151194,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=3;offsetX=0;lastTime=22166.6;aniName=qiyuanmenghuan_skill2},,,TRUE,,
708137,151195,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/diqiuchengshi.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=1;offsetX=0;lastTime=22166.6;aniName=qiyuanmenghuan_skill2},,,TRUE,,
708211,151201,,,,<0.5;0.5>,,<0;900>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
708221,151204,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
708231,151205,,,,<1>,,<0>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
708232,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,<{hide=true;delay=0;lastTime=22166.6}>,,,,<90;151291;151292;151293;151294;151295>,,TRUE,,
708233,151291,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/yuzhou.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=1;aniLoop=false;zorder=150;offsetX=0;lastTime=22166.6;aniName=qiyuanmenghuan_skill2_qian},,,TRUE,,
708234,151292,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/huahai.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=5;offsetX=0;lastTime=22166.6;aniName=qiyuanmenghuan_skill2},,,TRUE,,
708235,151293,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/yuzhou.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=4;offsetX=0;lastTime=22166.6;aniName=qiyuanmenghuan_skill2_hou},,,TRUE,,
708236,151294,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=3;offsetX=0;lastTime=22166.6;aniName=qiyuanmenghuan_skill2},,,TRUE,,
708237,151295,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/diqiuchengshi.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=1;offsetX=0;lastTime=22166.6;aniName=qiyuanmenghuan_skill2},,,TRUE,,
709111,2823001,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
709121,2823002,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
709131,2823003,,,,<0.5;0.5>,,<0;166.6>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
709132,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;2823092>,{bones=<hitman_move1;hitman_move2>},TRUE,,
709133,2823092,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/fangjian.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=18700;delay=0;aniName=sgcjsnd_skill2},,,TRUE,,
709272,1,,1000,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
710211,888001,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
710212,888002,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
710221,888003,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
710231,888004,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
710232,888005,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
710233,888006,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
710234,888007,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
710235,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;888010;888011>,{bones=<hitman_move1;hitman_move2>},TRUE,,
710236,888010,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/dizhen.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=23000;delay=0;aniName=cangxiang_skill2},,,TRUE,,
710237,888011,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/shandi.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-2;offsetX=0;lastTime=23000;delay=0;aniName=cangxiang_skill2},,,TRUE,,
710311,889101,,,,<0.5;0.5>,,<0;550>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,TRUE,,{lifeBar={show=true}}
710321,889102,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
710331,889104,,,,<0.1;0.1;0.2;0.3;0.3>,,<0;300;2010;5742;1221>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
710332,1,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,,TRUE,,
710411,888101,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
710421,888102,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
710431,888103,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
710432,888104,,,,<0.2;0.2;0.2;0.2>,,<0;50;50;100>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
710433,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;888110;888111>,{bones=<hitman_move1;hitman_move2>},TRUE,,
710434,888110,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/guofeng.skel,{scale=0.65;screenPos=0;offsetY=-200;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=18833.3;delay=0;aniName=cangxiang_pf_skill2},,,TRUE,,
710435,888111,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/huoshan_mega.skel,{scale=0.65;screenPos=0;offsetY=0;addTolayer=-2;aniLoop=false;zorder=-1;offsetX=0;lastTime=18833.3;delay=0;aniName=pf_cangxiang_skill2},,,TRUE,,
711111,4754001,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711112,4754002,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711113,4754003,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711114,4754004,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711121,4754005,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711122,4754006,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711123,4754007,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711124,4754008,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711125,4754009,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711126,4754010,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711127,4754011,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711128,4754012,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
711131,4754013,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,
711132,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;4754020;4754021;4754022;4754023>,{bones=<hitman_move1>},TRUE,,
711133,4754020,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/huahai.skel,{scale=0.65;screenPos=0;offsetY=100;addTolayer=-1;aniLoop=false;zorder=99;offsetX=0;lastTime=14500;delay=0;aniName=sgcjalld_skill2},,,TRUE,,
711134,4754021,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/huahai.skel,{scale=0.7;screenPos=0;offsetY=25;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=14500;delay=0;aniName=miaowahuamega_skill2_hou},,,TRUE,,
711135,4754022,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/dizhen.skel,{scale=0.7;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-2;offsetX=0;lastTime=14500;delay=0;aniName=miaowahuamega_skill2},,,TRUE,,
711136,4754023,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.6;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-3;offsetX=-80;lastTime=14500;delay=0;aniName=miaowahuamega_skill2},,,TRUE,,
711211,4754201,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
711212,4754202,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
711221,4754203,,,,<0.25;0.25;0.25;0.25>,,<0;130;130;130>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
711222,4754204,,,,<0.25;0.25;0.25;0.25>,,<0;130;130;130>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
711223,4754205,,,,<0.25;0.25;0.25;0.25>,,<0;130;130;130>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
711224,4754206,,,,<0.25;0.25;0.25;0.25>,,<0;130;130;130>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
711231,4754207,,,,<0.1;0.1;0.1;0.1;0.6>,,<0;90;90;90;858>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
711232,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90;4754210;4754211;4754212>,{bones=<hitman_move;hitman_move2;hitman_move3;hitman_move4;hitman_move5;hitman_move6>},TRUE,,
711233,4754210,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/gezi.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-1;offsetX=0;lastTime=19666;aniName=sgcjalldpf_skill2_qian},,,TRUE,,
711234,4754211,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/gezi.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-2;offsetX=0;lastTime=19666;aniName=sgcjalldpf_skill2_hou},,,TRUE,,
711235,4754212,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/tiankong_x.skel,{scale=0.66;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-3;offsetX=0;lastTime=19666;aniName=sgcjalldpf_skill2},,,TRUE,,
713111,2823201,,,,<1>,,<0>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
713121,2823202,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
713131,2823210,,,,<0.5;0.5>,,<0;166.6>,{isRepeat=true;disy=30;endT=100;beginT=0;interval=0;count=1;disx=20},,,,,,,,,,TRUE,,
713132,1,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,<{scale=1;lastTime=15333;hide=true;delay=0}>,,,,<90;2823220>,,TRUE,,
713134,2823220,,,,,,,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,1,koudai_beijing/senlin2.skel,{scale=0.75;screenPos=0;offsetY=0;addTolayer=-1;aniLoop=false;zorder=-10;offsetX=150;lastTime=15333;aniName=yzsnd_skill2},,,TRUE,,
763281,150203,,1000,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;233.3;233.3;233.3;233.3;233.3>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
769281,150403,,1000,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;233.3;233.3;233.3;233.3;233.3>,{isRepeat=true;disy=10;endT=100;beginT=0;interval=0;count=1;disx=10},,,,,,,,,,FALSE,,{lifeBar={show=true}}
810211,1,,1000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
810221,1,,1000,,<0.1;0.1;0.2;0.2;0.2;0.2>,,<0;233.3;233.3;233.3;233.3;233.3>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
888811,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
888821,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
888831,1,,1000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,,TRUE,,
901111,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
901121,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
901131,1,,1000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,,TRUE,,
901211,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
901221,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
901231,1,,1000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,,TRUE,,
901311,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
901321,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
901331,1,,1000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,,TRUE,,
901341,1,,1000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,,TRUE,,
901411,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
901421,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
901431,1,,1000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,,TRUE,,
902111,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
902121,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
902131,1,,1000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,,TRUE,,
902211,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
902221,1,,2000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,TRUE,,{lifeBar={show=true}}
902231,1,,1000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,,TRUE,,
902241,1,,1000,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,<90>,,TRUE,,
904111,893101,,,,<1>,,<0>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
904121,893102,,,,<0.2;0.2;0.3;0.3>,,<0;5000;8900;966.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
904122,893103,,,,<0.2;0.2;0.3;0.3>,,<0;5000;8900;966.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
904131,893104,,,,<0.2;0.2;0.3;0.3>,,<0;5000;8900;966.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
904132,893105,,,,<0.2;0.2;0.3;0.3>,,<0;5000;8900;966.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
904133,893106,,,,<0.2;0.2;0.3;0.3>,,<0;5000;8900;966.6>,{isRepeat=true;disy=20;endT=100;beginT=0;interval=0;count=1;disx=15},,,,,,,,,,FALSE,,{lifeBar={show=true}}
