变量名,markID,_beizhu1,_beizhu2,_beizhu3,_beizhu4,star,attrType1,attrValue1,attrType2,attrValue2
6702,8105,,,,,4,13,0.25%,0,
6703,8105,,,,,5,13,0.40%,0,
6704,8105,,,,,6,13,0.70%,0,
6705,8105,,,,,7,13,1%,0,
6706,8105,,,,,8,13,1.30%,0,
6707,8105,,,,,9,13,1.75%,0,
6708,8105,,,,,10,13,2.20%,0,
6709,8105,,,,,11,13,2.65%,0,
6710,8105,,,,,12,13,3.25%,0,
6711,8105,,,,,13,13,3.85%,0,
6712,8105,,,,,14,13,4.45%,0,
6713,8105,,,,,15,13,5.05%,0,
6714,8105,,,,,16,13,5.65%,0,
6715,8105,,,,,17,13,6.25%,0,
6716,8105,,,,,18,13,6.85%,0,
6717,8106,,,,,1,7,0%,0,
6718,8106,,,,,2,7,0%,0,
6719,8106,,,,,3,7,0.10%,0,
6720,8106,,,,,4,7,0.25%,0,
6721,8106,,,,,5,7,0.40%,0,
6722,8106,,,,,6,7,0.70%,0,
6723,8106,,,,,7,7,1%,0,
6724,8106,,,,,8,7,1.30%,0,
6725,8106,,,,,9,7,1.75%,0,
6726,8106,,,,,10,7,2.20%,0,
6727,8106,,,,,11,7,2.65%,0,
6728,8106,,,,,12,7,3.25%,0,
6729,8106,,,,,13,7,3.85%,0,
6730,8106,,,,,14,7,4.45%,0,
6731,8106,,,,,15,7,5.05%,0,
6732,8106,,,,,16,7,5.65%,0,
6733,8106,,,,,17,7,6.25%,0,
6734,8106,,,,,18,7,6.85%,0,
6735,8107,,,,,1,10,0%,0,
6736,8107,,,,,2,10,0%,0,
6737,8107,,,,,3,10,0.10%,0,
6738,8107,,,,,4,10,0.25%,0,
6739,8107,,,,,5,10,0.40%,0,
6740,8107,,,,,6,10,0.70%,0,
6741,8107,,,,,7,10,1%,0,
6742,8107,,,,,8,10,1.30%,0,
6743,8107,,,,,9,10,1.75%,0,
6744,8107,,,,,10,10,2.20%,0,
6745,8107,,,,,11,10,2.65%,0,
6746,8107,,,,,12,10,3.25%,0,
6747,8107,,,,,13,10,3.85%,0,
6748,8107,,,,,14,10,4.45%,0,
6749,8107,,,,,15,10,5.05%,0,
6750,8107,,,,,16,10,5.65%,0,
6751,8107,,,,,17,10,6.25%,0,
6752,8107,,,,,18,10,6.85%,0,
6753,9041,,,,,1,1,0%,0,
6754,9041,,,,,2,1,0%,0,
6755,9041,,,,,3,1,0%,0,
6756,9041,,,,,4,1,0.11%,0,
6757,9041,,,,,5,1,0.34%,0,
6758,9041,,,,,6,1,0.56%,0,
6759,9041,,,,,7,1,1.01%,0,
6760,9041,,,,,8,1,1.46%,0,
6761,9041,,,,,9,1,1.90%,0,
6762,9041,,,,,10,1,2.58%,0,
6763,9041,,,,,11,1,3.25%,0,
6764,9041,,,,,12,1,3.92%,0,
6765,9041,,,,,13,1,4.59%,0,
6766,9041,,,,,14,1,5.26%,0,
6767,9041,,,,,15,1,5.93%,0,
6768,9041,,,,,16,1,6.60%,0,
6769,9041,,,,,17,1,7.27%,0,
6770,9041,,,,,18,1,7.94%,0,
6771,9051,,,,,1,9,0%,0,
6772,9051,,,,,2,9,0%,0,
6773,9051,,,,,3,9,0%,0,
6774,9051,,,,,4,9,0.16%,0,
6775,9051,,,,,5,9,0.48%,0,
6776,9051,,,,,6,9,0.80%,0,
6777,9051,,,,,7,9,1.44%,0,
6778,9051,,,,,8,9,2.08%,0,
6779,9051,,,,,9,9,2.72%,0,
6780,9051,,,,,10,9,3.68%,0,
6781,9051,,,,,11,9,4.64%,0,
6782,9051,,,,,12,9,5.60%,0,
6783,9051,,,,,13,9,6.56%,0,
6784,9051,,,,,14,9,7.52%,0,
6785,9051,,,,,15,9,8.48%,0,
6786,9051,,,,,16,9,9.44%,0,
6787,9051,,,,,17,9,10.40%,0,
6788,9051,,,,,18,9,11.36%,0,
6789,9061,,,,,1,7,0%,0,
6790,9061,,,,,2,7,0%,0,
6791,9061,,,,,3,7,0%,0,
6792,9061,,,,,4,7,0.16%,0,
6793,9061,,,,,5,7,0.48%,0,
6794,9061,,,,,6,7,0.80%,0,
6795,9061,,,,,7,7,1.44%,0,
6796,9061,,,,,8,7,2.08%,0,
6797,9061,,,,,9,7,2.72%,0,
6798,9061,,,,,10,7,3.68%,0,
6799,9061,,,,,11,7,4.64%,0,
6800,9061,,,,,12,7,5.60%,0,
6801,9061,,,,,13,7,6.56%,0,
6802,9061,,,,,14,7,7.52%,0,
6803,9061,,,,,15,7,8.48%,0,
6804,9061,,,,,16,7,9.44%,0,
6805,9061,,,,,17,7,10.40%,0,
6806,9061,,,,,18,7,11.36%,0,
6807,9071,,,,,1,7,0%,0,
6808,9071,,,,,2,7,0%,0,
6809,9071,,,,,3,7,0%,0,
6810,9071,,,,,4,7,0.16%,0,
6811,9071,,,,,5,7,0.48%,0,
6812,9071,,,,,6,7,0.80%,0,
6813,9071,,,,,7,7,1.44%,0,
6814,9071,,,,,8,7,2.08%,0,
6815,9071,,,,,9,7,2.72%,0,
6816,9071,,,,,10,7,3.68%,0,
6817,9071,,,,,11,7,4.64%,0,
6818,9071,,,,,12,7,5.60%,0,
6819,9071,,,,,13,7,6.56%,0,
6820,9071,,,,,14,7,7.52%,0,
6821,9071,,,,,15,7,8.48%,0,
6822,9071,,,,,16,7,9.44%,0,
6823,9071,,,,,17,7,10.40%,0,
6824,9071,,,,,18,7,11.36%,0,
6825,9081,,,,,1,7,0%,0,
6826,9081,,,,,2,7,0%,0,
6827,9081,,,,,3,7,0%,0,
6828,9081,,,,,4,7,0.16%,0,
6829,9081,,,,,5,7,0.48%,0,
6830,9081,,,,,6,7,0.80%,0,
6831,9081,,,,,7,7,1.44%,0,
6832,9081,,,,,8,7,2.08%,0,
6833,9081,,,,,9,7,2.72%,0,
6834,9081,,,,,10,7,3.68%,0,
6835,9081,,,,,11,7,4.64%,0,
6836,9081,,,,,12,7,5.60%,0,
6837,9081,,,,,13,7,6.56%,0,
6838,9081,,,,,14,7,7.52%,0,
6839,9081,,,,,15,7,8.48%,0,
6840,9081,,,,,16,7,9.44%,0,
6841,9081,,,,,17,7,10.40%,0,
6842,9081,,,,,18,7,11.36%,0,
6843,9091,,,,,1,10,0%,0,
6844,9091,,,,,2,10,0%,0,
6845,9091,,,,,3,10,0%,0,
6846,9091,,,,,4,10,0.16%,0,
6847,9091,,,,,5,10,0.48%,0,
6848,9091,,,,,6,10,0.80%,0,
6849,9091,,,,,7,10,1.44%,0,
6850,9091,,,,,8,10,2.08%,0,
6851,9091,,,,,9,10,2.72%,0,
6852,9091,,,,,10,10,3.68%,0,
6853,9091,,,,,11,10,4.64%,0,
6854,9091,,,,,12,10,5.60%,0,
6855,9091,,,,,13,10,6.56%,0,
6856,9091,,,,,14,10,7.52%,0,
6857,9091,,,,,15,10,8.48%,0,
6858,9091,,,,,16,10,9.44%,0,
6859,9091,,,,,17,10,10.40%,0,
6860,9091,,,,,18,10,11.36%,0,
6861,9101,,,,,1,8,0%,0,
6862,9101,,,,,2,8,0%,0,
6863,9101,,,,,3,8,0%,0,
6864,9101,,,,,4,8,0.16%,0,
6865,9101,,,,,5,8,0.48%,0,
6866,9101,,,,,6,8,0.80%,0,
6867,9101,,,,,7,8,1.44%,0,
6868,9101,,,,,8,8,2.08%,0,
6869,9101,,,,,9,8,2.72%,0,
6870,9101,,,,,10,8,3.68%,0,
6871,9101,,,,,11,8,4.64%,0,
6872,9101,,,,,12,8,5.60%,0,
6873,9101,,,,,13,8,6.56%,0,
6874,9101,,,,,14,8,7.52%,0,
6875,9101,,,,,15,8,8.48%,0,
6876,9101,,,,,16,8,9.44%,0,
6877,9101,,,,,17,8,10.40%,0,
6878,9101,,,,,18,8,11.36%,0,
6879,9111,,,,,1,9,0%,0,
6880,9111,,,,,2,9,0%,0,
6881,9111,,,,,3,9,0%,0,
6882,9111,,,,,4,9,0.16%,0,
6883,9111,,,,,5,9,0.48%,0,
6884,9111,,,,,6,9,0.80%,0,
6885,9111,,,,,7,9,1.44%,0,
6886,9111,,,,,8,9,2.08%,0,
6887,9111,,,,,9,9,2.72%,0,
6888,9111,,,,,10,9,3.68%,0,
6889,9111,,,,,11,9,4.64%,0,
6890,9111,,,,,12,9,5.60%,0,
6891,9111,,,,,13,9,6.56%,0,
6892,9111,,,,,14,9,7.52%,0,
6893,9111,,,,,15,9,8.48%,0,
6894,9111,,,,,16,9,9.44%,0,
6895,9111,,,,,17,9,10.40%,0,
6896,9111,,,,,18,9,11.36%,0,
6897,9121,,,,,1,7,0%,0,
6898,9121,,,,,2,7,0%,0,
6899,9121,,,,,3,7,0%,0,
6900,9121,,,,,4,7,0.16%,0,
6901,9121,,,,,5,7,0.48%,0,
6902,9121,,,,,6,7,0.80%,0,
6903,9121,,,,,7,7,1.44%,0,
6904,9121,,,,,8,7,2.08%,0,
6905,9121,,,,,9,7,2.72%,0,
6906,9121,,,,,10,7,3.68%,0,
6907,9121,,,,,11,7,4.64%,0,
6908,9121,,,,,12,7,5.60%,0,
6909,9121,,,,,13,7,6.56%,0,
6910,9121,,,,,14,7,7.52%,0,
6911,9121,,,,,15,7,8.48%,0,
6912,9121,,,,,16,7,9.44%,0,
6913,9121,,,,,17,7,10.40%,0,
6914,9121,,,,,18,7,11.36%,0,
6915,9131,,,,,1,1,0%,0,
6916,9131,,,,,2,1,0%,0,
6917,9131,,,,,3,1,0%,0,
6918,9131,,,,,4,1,0.11%,0,
6919,9131,,,,,5,1,0.34%,0,
6920,9131,,,,,6,1,0.56%,0,
6921,9131,,,,,7,1,1.01%,0,
6922,9131,,,,,8,1,1.46%,0,
6923,9131,,,,,9,1,1.90%,0,
6924,9131,,,,,10,1,2.58%,0,
6925,9131,,,,,11,1,3.25%,0,
6926,9131,,,,,12,1,3.92%,0,
6927,9131,,,,,13,1,4.59%,0,
6928,9131,,,,,14,1,5.26%,0,
6929,9131,,,,,15,1,5.93%,0,
6930,9131,,,,,16,1,6.60%,0,
6931,9131,,,,,17,1,7.27%,0,
6932,9131,,,,,18,1,7.94%,0,
6933,9141,,,,,1,8,0%,0,
6934,9141,,,,,2,8,0%,0,
6935,9141,,,,,3,8,0%,0,
6936,9141,,,,,4,8,0.16%,0,
6937,9141,,,,,5,8,0.48%,0,
6938,9141,,,,,6,8,0.80%,0,
6939,9141,,,,,7,8,1.44%,0,
6940,9141,,,,,8,8,2.08%,0,
6941,9141,,,,,9,8,2.72%,0,
6942,9141,,,,,10,8,3.68%,0,
6943,9141,,,,,11,8,4.64%,0,
6944,9141,,,,,12,8,5.60%,0,
6945,9141,,,,,13,8,6.56%,0,
6946,9141,,,,,14,8,7.52%,0,
6947,9141,,,,,15,8,8.48%,0,
6948,9141,,,,,16,8,9.44%,0,
6949,9141,,,,,17,8,10.40%,0,
6950,9141,,,,,18,8,11.36%,0,
6951,9151,,,,,1,9,0%,0,
6952,9151,,,,,2,9,0%,0,
6953,9151,,,,,3,9,0%,0,
6954,9151,,,,,4,9,0.16%,0,
6955,9151,,,,,5,9,0.48%,0,
6956,9151,,,,,6,9,0.80%,0,
6957,9151,,,,,7,9,1.44%,0,
6958,9151,,,,,8,9,2.08%,0,
6959,9151,,,,,9,9,2.72%,0,
6960,9151,,,,,10,9,3.68%,0,
6961,9151,,,,,11,9,4.64%,0,
6962,9151,,,,,12,9,5.60%,0,
6963,9151,,,,,13,9,6.56%,0,
6964,9151,,,,,14,9,7.52%,0,
6965,9151,,,,,15,9,8.48%,0,
6966,9151,,,,,16,9,9.44%,0,
6967,9151,,,,,17,9,10.40%,0,
6968,9151,,,,,18,9,11.36%,0,
6969,9161,,,,,1,8,0%,0,
6970,9161,,,,,2,8,0%,0,
6971,9161,,,,,3,8,0%,0,
6972,9161,,,,,4,8,0.16%,0,
6973,9161,,,,,5,8,0.48%,0,
6974,9161,,,,,6,8,0.80%,0,
6975,9161,,,,,7,8,1.44%,0,
6976,9161,,,,,8,8,2.08%,0,
6977,9161,,,,,9,8,2.72%,0,
6978,9161,,,,,10,8,3.68%,0,
6979,9161,,,,,11,8,4.64%,0,
6980,9161,,,,,12,8,5.60%,0,
6981,9161,,,,,13,8,6.56%,0,
6982,9161,,,,,14,8,7.52%,0,
6983,9161,,,,,15,8,8.48%,0,
6984,9161,,,,,16,8,9.44%,0,
6985,9161,,,,,17,8,10.40%,0,
6986,9161,,,,,18,8,11.36%,0,
6987,9171,,,,,1,9,0%,0,
6988,9171,,,,,2,9,0%,0,
6989,9171,,,,,3,9,0%,0,
6990,9171,,,,,4,9,0.11%,0,
6991,9171,,,,,5,9,0.34%,0,
6992,9171,,,,,6,9,0.56%,0,
6993,9171,,,,,7,9,1.01%,0,
6994,9171,,,,,8,9,1.46%,0,
6995,9171,,,,,9,9,1.90%,0,
6996,9171,,,,,10,9,2.58%,0,
6997,9171,,,,,11,9,3.25%,0,
6998,9171,,,,,12,9,3.92%,0,
6999,9171,,,,,13,9,4.59%,0,
7000,9171,,,,,14,9,5.26%,0,
7001,9171,,,,,15,9,5.93%,0,
7002,9171,,,,,16,9,6.60%,0,
7003,9171,,,,,17,9,7.27%,0,
7004,9171,,,,,18,9,7.94%,0,
7005,9181,,,,,1,13,0%,0,
7006,9181,,,,,2,13,0%,0,
7007,9181,,,,,3,13,0%,0,
7008,9181,,,,,4,13,0.11%,0,
7009,9181,,,,,5,13,0.34%,0,
7010,9181,,,,,6,13,0.56%,0,
7011,9181,,,,,7,13,1.01%,0,
7012,9181,,,,,8,13,1.46%,0,
7013,9181,,,,,9,13,1.90%,0,
7014,9181,,,,,10,13,2.58%,0,
7015,9181,,,,,11,13,3.25%,0,
7016,9181,,,,,12,13,3.92%,0,
7017,9181,,,,,13,13,4.59%,0,
7018,9181,,,,,14,13,5.26%,0,
7019,9181,,,,,15,13,5.93%,0,
7020,9181,,,,,16,13,6.60%,0,
7021,9181,,,,,17,13,7.27%,0,
7022,9181,,,,,18,13,7.94%,0,
7023,9191,,,,,1,7,0%,0,
7024,9191,,,,,2,7,0%,0,
7025,9191,,,,,3,7,0%,0,
7026,9191,,,,,4,7,0.11%,0,
7027,9191,,,,,5,7,0.34%,0,
7028,9191,,,,,6,7,0.56%,0,
7029,9191,,,,,7,7,1.01%,0,
7030,9191,,,,,8,7,1.46%,0,
7031,9191,,,,,9,7,1.90%,0,
7032,9191,,,,,10,7,2.58%,0,
7033,9191,,,,,11,7,3.25%,0,
7034,9191,,,,,12,7,3.92%,0,
7035,9191,,,,,13,7,4.59%,0,
7036,9191,,,,,14,7,5.26%,0,
7037,9191,,,,,15,7,5.93%,0,
7038,9191,,,,,16,7,6.60%,0,
7039,9191,,,,,17,7,7.27%,0,
7040,9191,,,,,18,7,7.94%,0,
7041,9201,,,,,1,7,0%,0,
7042,9201,,,,,2,7,0%,0,
7043,9201,,,,,3,7,0%,0,
7044,9201,,,,,4,7,0.11%,0,
7045,9201,,,,,5,7,0.34%,0,
7046,9201,,,,,6,7,0.56%,0,
7047,9201,,,,,7,7,1.01%,0,
7048,9201,,,,,8,7,1.46%,0,
7049,9201,,,,,9,7,1.90%,0,
7050,9201,,,,,10,7,2.58%,0,
7051,9201,,,,,11,7,3.25%,0,
7052,9201,,,,,12,7,3.92%,0,
7053,9201,,,,,13,7,4.59%,0,
7054,9201,,,,,14,7,5.26%,0,
7055,9201,,,,,15,7,5.93%,0,
7056,9201,,,,,16,7,6.60%,0,
7057,9201,,,,,17,7,7.27%,0,
7058,9201,,,,,18,7,7.94%,0,
7059,3244,,,,,1,1,0%,0,
7060,3244,,,,,2,1,0%,0,
7061,3244,,,,,3,1,0%,0,
7062,3244,,,,,4,1,0.11%,0,
7063,3244,,,,,5,1,0.34%,0,
7064,3244,,,,,6,1,0.56%,0,
7065,3244,,,,,7,1,1.01%,0,
7066,3244,,,,,8,1,1.46%,0,
7067,3244,,,,,9,1,1.90%,0,
7068,3244,,,,,10,1,2.58%,0,
7069,3244,,,,,11,1,3.25%,0,
7070,3244,,,,,12,1,3.92%,0,
7071,3244,,,,,13,1,4.59%,0,
7072,3244,,,,,14,1,5.26%,0,
7073,3244,,,,,15,1,5.93%,0,
7074,3244,,,,,16,1,6.60%,0,
7075,3244,,,,,17,1,7.27%,0,
7076,3244,,,,,18,1,7.94%,0,
7077,4181,,,,,1,13,0%,0,
7078,4181,,,,,2,13,0%,0,
7079,4181,,,,,3,13,0.10%,0,
7080,4181,,,,,4,13,0.25%,0,
7081,4181,,,,,5,13,0.40%,0,
7082,4181,,,,,6,13,0.70%,0,
7083,4181,,,,,7,13,1%,0,
7084,4181,,,,,8,13,1.30%,0,
7085,4181,,,,,9,13,1.75%,0,
7086,4181,,,,,10,13,2.20%,0,
7087,4181,,,,,11,13,2.65%,0,
7088,4181,,,,,12,13,3.25%,0,
7089,4181,,,,,13,13,3.85%,0,
7090,4181,,,,,14,13,4.45%,0,
7091,4181,,,,,15,13,5.05%,0,
7092,4181,,,,,16,13,5.65%,0,
7093,4181,,,,,17,13,6.25%,0,
7094,4181,,,,,18,13,6.85%,0,
7095,4191,,,,,1,1,0%,0,
7096,4191,,,,,2,1,0%,0,
7097,4191,,,,,3,1,0.07%,0,
7098,4191,,,,,4,1,0.18%,0,
7099,4191,,,,,5,1,0.28%,0,
7100,4191,,,,,6,1,0.49%,0,
7101,4191,,,,,7,1,0.70%,0,
7102,4191,,,,,8,1,0.91%,0,
7103,4191,,,,,9,1,1.23%,0,
7104,4191,,,,,10,1,1.54%,0,
7105,4191,,,,,11,1,1.86%,0,
7106,4191,,,,,12,1,2.28%,0,
7107,4191,,,,,13,1,2.70%,0,
7108,4191,,,,,14,1,3.12%,0,
7109,4191,,,,,15,1,3.54%,0,
7110,4191,,,,,16,1,3.96%,0,
7111,4191,,,,,17,1,4.38%,0,
7112,4191,,,,,18,1,4.80%,0,
7113,4201,,,,,1,8,0%,0,
7114,4201,,,,,2,8,0%,0,
7115,4201,,,,,3,8,0.10%,0,
7116,4201,,,,,4,8,0.25%,0,
7117,4201,,,,,5,8,0.40%,0,
7118,4201,,,,,6,8,0.70%,0,
7119,4201,,,,,7,8,1%,0,
7120,4201,,,,,8,8,1.30%,0,
7121,4201,,,,,9,8,1.75%,0,
7122,4201,,,,,10,8,2.20%,0,
7123,4201,,,,,11,8,2.65%,0,
7124,4201,,,,,12,8,3.25%,0,
7125,4201,,,,,13,8,3.85%,0,
7126,4201,,,,,14,8,4.45%,0,
7127,4201,,,,,15,8,5.05%,0,
7128,4201,,,,,16,8,5.65%,0,
7129,4201,,,,,17,8,6.25%,0,
7130,4201,,,,,18,8,6.85%,0,
7131,4211,,,,,1,10,0%,0,
7132,4211,,,,,2,10,0%,0,
7133,4211,,,,,3,10,0.10%,0,
7134,4211,,,,,4,10,0.25%,0,
7135,4211,,,,,5,10,0.40%,0,
7136,4211,,,,,6,10,0.70%,0,
7137,4211,,,,,7,10,1%,0,
7138,4211,,,,,8,10,1.30%,0,
7139,4211,,,,,9,10,1.75%,0,
7140,4211,,,,,10,10,2.20%,0,
7141,4211,,,,,11,10,2.65%,0,
7142,4211,,,,,12,10,3.25%,0,
7143,4211,,,,,13,10,3.85%,0,
7144,4211,,,,,14,10,4.45%,0,
7145,4211,,,,,15,10,5.05%,0,
7146,4211,,,,,16,10,5.65%,0,
7147,4211,,,,,17,10,6.25%,0,
7148,4211,,,,,18,10,6.85%,0,
7149,4221,,,,,1,8,0%,0,
7150,4221,,,,,2,8,0%,0,
7151,4221,,,,,3,8,0.10%,0,
7152,4221,,,,,4,8,0.25%,0,
7153,4221,,,,,5,8,0.40%,0,
7154,4221,,,,,6,8,0.70%,0,
7155,4221,,,,,7,8,1%,0,
7156,4221,,,,,8,8,1.30%,0,
7157,4221,,,,,9,8,1.75%,0,
7158,4221,,,,,10,8,2.20%,0,
7159,4221,,,,,11,8,2.65%,0,
7160,4221,,,,,12,8,3.25%,0,
7161,4221,,,,,13,8,3.85%,0,
7162,4221,,,,,14,8,4.45%,0,
7163,4221,,,,,15,8,5.05%,0,
7164,4221,,,,,16,8,5.65%,0,
7165,4221,,,,,17,8,6.25%,0,
7166,4221,,,,,18,8,6.85%,0,
7167,4231,,,,,1,13,0%,0,
7168,4231,,,,,2,13,0%,0,
7169,4231,,,,,3,13,0.10%,0,
7170,4231,,,,,4,13,0.25%,0,
7171,4231,,,,,5,13,0.40%,0,
7172,4231,,,,,6,13,0.70%,0,
7173,4231,,,,,7,13,1%,0,
7174,4231,,,,,8,13,1.30%,0,
7175,4231,,,,,9,13,1.75%,0,
7176,4231,,,,,10,13,2.20%,0,
7177,4231,,,,,11,13,2.65%,0,
7178,4231,,,,,12,13,3.25%,0,
7179,4231,,,,,13,13,3.85%,0,
7180,4231,,,,,14,13,4.45%,0,
7181,4231,,,,,15,13,5.05%,0,
7182,4231,,,,,16,13,5.65%,0,
7183,4231,,,,,17,13,6.25%,0,
7184,4231,,,,,18,13,6.85%,0,
7185,4241,,,,,1,8,0%,0,
7186,4241,,,,,2,8,0%,0,
7187,4241,,,,,3,8,0.10%,0,
7188,4241,,,,,4,8,0.25%,0,
7189,4241,,,,,5,8,0.40%,0,
7190,4241,,,,,6,8,0.70%,0,
7191,4241,,,,,7,8,1%,0,
7192,4241,,,,,8,8,1.30%,0,
7193,4241,,,,,9,8,1.75%,0,
7194,4241,,,,,10,8,2.20%,0,
7195,4241,,,,,11,8,2.65%,0,
7196,4241,,,,,12,8,3.25%,0,
7197,4241,,,,,13,8,3.85%,0,
7198,4241,,,,,14,8,4.45%,0,
7199,4241,,,,,15,8,5.05%,0,
7200,4241,,,,,16,8,5.65%,0,
7201,4241,,,,,17,8,6.25%,0,
7202,4241,,,,,18,8,6.85%,0,
7203,4251,,,,,1,10,0%,0,
7204,4251,,,,,2,10,0%,0,
7205,4251,,,,,3,10,0.10%,0,
7206,4251,,,,,4,10,0.25%,0,
7207,4251,,,,,5,10,0.40%,0,
7208,4251,,,,,6,10,0.70%,0,
7209,4251,,,,,7,10,1%,0,
7210,4251,,,,,8,10,1.30%,0,
7211,4251,,,,,9,10,1.75%,0,
7212,4251,,,,,10,10,2.20%,0,
7213,4251,,,,,11,10,2.65%,0,
7214,4251,,,,,12,10,3.25%,0,
7215,4251,,,,,13,10,3.85%,0,
7216,4251,,,,,14,10,4.45%,0,
7217,4251,,,,,15,10,5.05%,0,
7218,4251,,,,,16,10,5.65%,0,
7219,4251,,,,,17,10,6.25%,0,
7220,4251,,,,,18,10,6.85%,0,
7221,4261,,,,,1,7,0%,0,
7222,4261,,,,,2,7,0%,0,
7223,4261,,,,,3,7,0.10%,0,
7224,4261,,,,,4,7,0.25%,0,
7225,4261,,,,,5,7,0.40%,0,
7226,4261,,,,,6,7,0.70%,0,
7227,4261,,,,,7,7,1%,0,
7228,4261,,,,,8,7,1.30%,0,
7229,4261,,,,,9,7,1.75%,0,
7230,4261,,,,,10,7,2.20%,0,
7231,4261,,,,,11,7,2.65%,0,
7232,4261,,,,,12,7,3.25%,0,
7233,4261,,,,,13,7,3.85%,0,
7234,4261,,,,,14,7,4.45%,0,
7235,4261,,,,,15,7,5.05%,0,
7236,4261,,,,,16,7,5.65%,0,
7237,4261,,,,,17,7,6.25%,0,
7238,4261,,,,,18,7,6.85%,0,
7239,4271,,,,,1,8,0%,0,
7240,4271,,,,,2,8,0%,0,
7241,4271,,,,,3,8,0.10%,0,
7242,4271,,,,,4,8,0.25%,0,
7243,4271,,,,,5,8,0.40%,0,
7244,4271,,,,,6,8,0.70%,0,
7245,4271,,,,,7,8,1%,0,
7246,4271,,,,,8,8,1.30%,0,
7247,4271,,,,,9,8,1.75%,0,
7248,4271,,,,,10,8,2.20%,0,
7249,4271,,,,,11,8,2.65%,0,
7250,4271,,,,,12,8,3.25%,0,
7251,4271,,,,,13,8,3.85%,0,
7252,4271,,,,,14,8,4.45%,0,
7253,4271,,,,,15,8,5.05%,0,
7254,4271,,,,,16,8,5.65%,0,
7255,4271,,,,,17,8,6.25%,0,
7256,4271,,,,,18,8,6.85%,0,
7257,4281,,,,,1,7,0%,0,
7258,4281,,,,,2,7,0%,0,
7259,4281,,,,,3,7,0.10%,0,
7260,4281,,,,,4,7,0.25%,0,
7261,4281,,,,,5,7,0.40%,0,
7262,4281,,,,,6,7,0.70%,0,
7263,4281,,,,,7,7,1%,0,
7264,4281,,,,,8,7,1.30%,0,
7265,4281,,,,,9,7,1.75%,0,
7266,4281,,,,,10,7,2.20%,0,
7267,4281,,,,,11,7,2.65%,0,
7268,4281,,,,,12,7,3.25%,0,
7269,4281,,,,,13,7,3.85%,0,
7270,4281,,,,,14,7,4.45%,0,
7271,4281,,,,,15,7,5.05%,0,
7272,4281,,,,,16,7,5.65%,0,
7273,4281,,,,,17,7,6.25%,0,
7274,4281,,,,,18,7,6.85%,0,
7275,4291,,,,,1,1,0%,0,
7276,4291,,,,,2,1,0%,0,
7277,4291,,,,,3,1,0.07%,0,
7278,4291,,,,,4,1,0.18%,0,
7279,4291,,,,,5,1,0.28%,0,
7280,4291,,,,,6,1,0.49%,0,
7281,4291,,,,,7,1,0.70%,0,
7282,4291,,,,,8,1,0.91%,0,
7283,4291,,,,,9,1,1.23%,0,
7284,4291,,,,,10,1,1.54%,0,
7285,4291,,,,,11,1,1.86%,0,
7286,4291,,,,,12,1,2.28%,0,
7287,4291,,,,,13,1,2.70%,0,
7288,4291,,,,,14,1,3.12%,0,
7289,4291,,,,,15,1,3.54%,0,
7290,4291,,,,,16,1,3.96%,0,
7291,4291,,,,,17,1,4.38%,0,
7292,4291,,,,,18,1,4.80%,0,
7293,4301,,,,,1,1,0%,0,
7294,4301,,,,,2,1,0%,0,
7295,4301,,,,,3,1,0.07%,0,
7296,4301,,,,,4,1,0.18%,0,
7297,4301,,,,,5,1,0.28%,0,
7298,4301,,,,,6,1,0.49%,0,
7299,4301,,,,,7,1,0.70%,0,
7300,4301,,,,,8,1,0.91%,0,
7301,4301,,,,,9,1,1.23%,0,
7302,4301,,,,,10,1,1.54%,0,
7303,4301,,,,,11,1,1.86%,0,
7304,4301,,,,,12,1,2.28%,0,
7305,4301,,,,,13,1,2.70%,0,
7306,4301,,,,,14,1,3.12%,0,
7307,4301,,,,,15,1,3.54%,0,
7308,4301,,,,,16,1,3.96%,0,
7309,4301,,,,,17,1,4.38%,0,
7310,4301,,,,,18,1,4.80%,0,
7311,4311,,,,,1,7,0%,0,
7312,4311,,,,,2,7,0%,0,
7313,4311,,,,,3,7,0.10%,0,
7314,4311,,,,,4,7,0.25%,0,
7315,4311,,,,,5,7,0.40%,0,
7316,4311,,,,,6,7,0.70%,0,
7317,4311,,,,,7,7,1%,0,
7318,4311,,,,,8,7,1.30%,0,
7319,4311,,,,,9,7,1.75%,0,
7320,4311,,,,,10,7,2.20%,0,
7321,4311,,,,,11,7,2.65%,0,
7322,4311,,,,,12,7,3.25%,0,
7323,4311,,,,,13,7,3.85%,0,
7324,4311,,,,,14,7,4.45%,0,
7325,4311,,,,,15,7,5.05%,0,
7326,4311,,,,,16,7,5.65%,0,
7327,4311,,,,,17,7,6.25%,0,
7328,4311,,,,,18,7,6.85%,0,
7329,4321,,,,,1,8,0%,0,
7330,4321,,,,,2,8,0%,0,
7331,4321,,,,,3,8,0.10%,0,
7332,4321,,,,,4,8,0.25%,0,
7333,4321,,,,,5,8,0.40%,0,
7334,4321,,,,,6,8,0.70%,0,
7335,4321,,,,,7,8,1%,0,
7336,4321,,,,,8,8,1.30%,0,
7337,4321,,,,,9,8,1.75%,0,
7338,4321,,,,,10,8,2.20%,0,
7339,4321,,,,,11,8,2.65%,0,
7340,4321,,,,,12,8,3.25%,0,
7341,4321,,,,,13,8,3.85%,0,
7342,4321,,,,,14,8,4.45%,0,
7343,4321,,,,,15,8,5.05%,0,
7344,4321,,,,,16,8,5.65%,0,
