变量名,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,storyNames_tw,storyNames_en,weatherTypeId
101639,101639,,1,<230402;222391;230402;230572;251339;233003>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101640,101640,,1,<230632;220632;230632;231271;251340;231261>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101641,101641,,1,<232843;222843;232843;230552;251341;231393>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101642,101642,,1,<231032;220493;231032;231172;251342;231172>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101643,101643,,1,<233152;223152;233152;230572;251343;230572>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101644,101644,,1,<230402;222033;233152;230572;251344;232242>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101645,101645,,1,<232233;222233;232233;231271;251345;232391>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101646,101646,,1,<231612;221612;231612;233511;251346;230793>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101647,101647,,1,<233152;223152;233152;232242;251347;232242>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101648,101648,,1,<230264;221261;230264;230761;251348;230761>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101649,101649,,1,<230264;222303;233021;230731;251349;232473>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101650,101650,,1,<230394;220394;230394;230761;251350;230761>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101651,101651,,1,<230044;220044;230044;230153;251351;230153>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101652,101652,,1,<230333;221231;231221;230731;251352;230593>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101653,101653,,1,<231032;223663;231032;233592;251353;230731>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101654,101654,,1,<231313;221261;231032;232723;251354;233592>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101655,101655,,1,<232391;221221;232391;231291;251355;231961>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101656,101656,,1,<233502;221231;233502;233152;251356;233152>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101657,101657,,1,<230641;220712;230641;230632;251357;230632>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101658,101658,,1,<230402;220493;231253;232233;251358;232233>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101659,101659,,1,<231253;221261;231253;231271;251359;232441>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101660,101660,,1,<230712;221261;230712;230761;251360;231981>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101661,101661,,1,<230153;221612;230153;232233;251361;232233>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101662,101662,,1,<233663;223663;233663;230712;251362;230712>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101663,101663,,1,<230044;251363;230044;230394;251363;230004>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101664,101664,,1,<233501;223631;233501;230883;251364;232381>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101665,101665,,1,<233592;223631;233592;233642;251365;232361>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101666,101666,,1,<232303;220053;232303;230222;251366;230222>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101667,101667,,1,<231231;222993;230242;230024;251367;230024>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101668,101668,,1,<231394;221394;231394;232242;251368;232242>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101669,101669,,1,<232233;222233;232233;232442;251369;230731>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101670,101670,,1,<231261;221271;231971;232431;251370;232391>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101671,101671,,1,<230372;220333;230372;231853;251371;231853>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101672,101672,,1,<233843;220004;233843;230741;251372;230741>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101673,101673,,1,<231921;222303;231921;231082;251373;231082>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101674,101674,,1,<231221;221921;232361;230731;251374;231941>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101675,101675,,1,<231253;221253;231253;230163;251375;230163>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101676,101676,,1,<232073;222073;232073;234132;251376;234132>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101677,101677,,1,<231921;221921;231921;230242;251377;230242>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101678,101678,,1,<230333;221221;230333;230731;251378;230883>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101679,101679,,1,<232351;222351;232351;233413;251379;232242>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101680,101680,,1,<231961;221971;231271;232431;251380;233631>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101681,101681,,1,<233843;220013;233843;230023;251381;230001>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101682,101682,,1,<230263;222401;230263;231951;251382;231941>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101683,101683,,1,<230004;222303;230004;231293;251383;233663>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101684,101684,,1,<231841;221841;231841;232431;251384;232431>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101685,101685,,1,<232391;222351;232381;231981;251385;231971>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101686,101686,,1,<230093;220463;231852;233592;251386;233592>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101687,101687,,1,<230372;223772;230372;230393;251387;230393>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101688,101688,,1,<232361;222033;232361;230024;251388;230024>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101689,101689,,1,<231032;223772;233642;233143;251389;231271>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101690,101690,,1,<231271;221231;231271;230014;251390;230015>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101691,101691,,1,<232923;222924;232923;231802;251391;231802>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101692,101692,,1,<230402;221931;230402;233353;251392;233353>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101693,101693,,1,<231231;223152;231271;231172;251393;230741>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101694,101694,,1,<231503;223353;232391;230731;251394;230883>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101695,101695,,1,<233663;223663;233663;231291;251395;230771>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101696,101696,,1,<230632;220632;230632;230783;251396;230783>,,FALSE,,,,1.6,3.9,3.9,3.9,3.9,3.9,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101697,101697,,1,<232723;221841;232723;233432;251397;233432>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101698,101698,,1,<230712;220712;230712;231423;251398;231423>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101699,101699,,1,<231231;221221;231241;230731;251399;230721>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101700,101700,,1,<233543;223211;233543;231261;251400;232441>,,FALSE,,,,1.5,3.8,3.8,3.8,3.8,3.8,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101701,101701,,1,<231863;223432;231863;233021;251301;233413>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101702,101702,,1,<231313;222033;231313;230641;251302;230721>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101703,101703,,1,<230242;222993;231231;230015;251303;230015>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101704,101704,,1,<231911;221931;231921;230731;251304;232401>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101705,101705,,1,<230242;223211;230242;230015;251305;230603>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101706,101706,,1,<231903;221503;233432;232612;251306;230053>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101707,101707,,1,<230712;220712;230712;230741;251307;230741>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101708,101708,,1,<233771;220632;233771;230731;251308;230883>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101709,101709,,1,<231271;223211;233543;230741;251309;231172>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101710,101710,,1,<232351;220402;232351;233152;251310;233003>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101711,101711,,1,<231394;223283;231241;231443;251311;232612>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101712,101712,,1,<230783;222303;233772;232473;251312;233663>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101713,101713,,1,<231393;223353;231393;233631;251313;233631>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101714,101714,,1,<232993;222993;232993;233211;251314;233211>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101715,101715,,1,<230333;221863;230333;233211;251315;232391>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101716,101716,,1,<232013;222272;231813;232633;251316;231813>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101717,101717,,1,<231253;221911;231253;233511;251317;233511>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101718,101718,,1,<230333;220402;230333;232442;251318;232242>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101719,101719,,1,<230632;220632;230632;230731;251319;233353>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101720,101720,,1,<231911;221931;230731;231921;251320;232401>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101721,101721,,1,<232612;220493;232822;230692;251321;233511>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101722,101722,,1,<232993;222993;232993;232822;251322;232822>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101723,101723,,1,<231253;222822;231253;232351;251323;232361>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101724,101724,,1,<232361;222361;232361;230024;251324;230024>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101725,101725,,1,<230333;221863;230333;231271;251325;232361>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101726,101726,,1,<232891;222073;232963;230883;251326;231221>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101727,101727,,1,<231911;220333;231911;231903;251327;231903>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101728,101728,,1,<233543;223592;233543;231941;251328;231951>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101729,101729,,1,<233663;220771;233663;231293;251329;231293>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101730,101730,,1,<231271;223772;233211;230163;251330;230163>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101731,101731,,1,<230341;220341;232483;230263;251331;232963>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101732,101732,,1,<233543;223432;233543;231393;251332;231393>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101733,101733,,1,<231813;222993;231813;233413;251333;233413>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101734,101734,,1,<231032;223152;233772;230402;251334;232401>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101735,101735,,1,<233021;221921;233021;232361;251335;232351>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101736,101736,,1,<233293;223501;233472;233012;251336;233012>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101737,101737,,1,<233592;223543;233592;230731;251337;230721>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101738,101738,,1,<231911;220402;231911;231503;251338;231503>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101739,101739,,1,<230402;222391;230402;230572;251339;233003>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101740,101740,,1,<230632;220632;230632;231271;251340;231261>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101741,101741,,1,<232843;222843;232843;230552;251341;231393>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101742,101742,,1,<231032;220493;231032;231172;251342;231172>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101743,101743,,1,<233152;223152;233152;230572;251343;230572>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101744,101744,,1,<230402;222033;233152;230572;251344;232242>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101745,101745,,1,<232233;222233;232233;231271;251345;232391>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101746,101746,,1,<231612;221612;231612;233511;251346;230793>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101747,101747,,1,<233152;223152;233152;232242;251347;232242>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101748,101748,,1,<230264;221261;230264;230761;251348;230761>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101749,101749,,1,<230264;222303;233021;230731;251349;232473>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101750,101750,,1,<230394;220394;230394;230761;251350;230761>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101751,101751,,1,<230044;220044;230044;230153;251351;230153>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101752,101752,,1,<230333;221231;231221;230731;251352;230593>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101753,101753,,1,<231032;223663;231032;233592;251353;230731>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101754,101754,,1,<231313;221261;231032;232723;251354;233592>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101755,101755,,1,<232391;221221;232391;231291;251355;231961>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101756,101756,,1,<233502;221231;233502;233152;251356;233152>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101757,101757,,1,<230641;220712;230641;230632;251357;230632>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101758,101758,,1,<230402;220493;231253;232233;251358;232233>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101759,101759,,1,<231253;221261;231253;231271;251359;232441>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101760,101760,,1,<230712;221261;230712;230761;251360;231981>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101761,101761,,1,<230153;221612;230153;232233;251361;232233>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101762,101762,,1,<233663;223663;233663;230712;251362;230712>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101763,101763,,1,<230044;251363;230044;230394;251363;230004>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101764,101764,,1,<233501;223631;233501;230883;251364;232381>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101765,101765,,1,<233592;223631;233592;233642;251365;232361>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101766,101766,,1,<232303;220053;232303;230222;251366;230222>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101767,101767,,1,<231231;222993;230242;230024;251367;230024>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101768,101768,,1,<231394;221394;231394;232242;251368;232242>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101769,101769,,1,<232233;222233;232233;232442;251369;230731>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101770,101770,,1,<231261;221271;231971;232431;251370;232391>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101771,101771,,1,<230372;220333;230372;231853;251371;231853>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101772,101772,,1,<233843;220004;233843;230741;251372;230741>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101773,101773,,1,<231921;222303;231921;231082;251373;231082>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101774,101774,,1,<231221;221921;232361;230731;251374;231941>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101775,101775,,1,<231253;221253;231253;230163;251375;230163>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101776,101776,,1,<232073;222073;232073;234132;251376;234132>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101777,101777,,1,<231921;221921;231921;230242;251377;230242>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101778,101778,,1,<230333;221221;230333;230731;251378;230883>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101779,101779,,1,<232351;222351;232351;233413;251379;232242>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101780,101780,,1,<231961;221971;231271;232431;251380;233631>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101781,101781,,1,<233843;220013;233843;230023;251381;230001>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101782,101782,,1,<230263;222401;230263;231951;251382;231941>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101783,101783,,1,<230004;222303;230004;231293;251383;233663>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101784,101784,,1,<231841;221841;231841;232431;251384;232431>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101785,101785,,1,<232391;222351;232381;231981;251385;231971>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101786,101786,,1,<230093;220463;231852;233592;251386;233592>,,FALSE,,,,1.8,4.3,4.3,4.3,4.3,4.3,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101787,101787,,1,<230372;223772;230372;230393;251387;230393>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101788,101788,,1,<232361;222033;232361;230024;251388;230024>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101789,101789,,1,<231032;223772;233642;233143;251389;231271>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
101790,101790,,1,<231271;221231;231271;230014;251390;230015>,,FALSE,,,,1.7,4.2,4.2,4.2,4.2,4.2,stage/wjt.csv,<>,<>,<>,<>,<>,<>,
